Demand for California (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389936&sdid=EBA.CAL-ALL.D.H
04:20:22 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAL-ALL.D.H megawatthours
10/4/2015 16H,25641
10/4/2015 15H,25216
10/4/2015 14H,24908
10/4/2015 13H,24716
10/4/2015 12H,24868
10/4/2015 11H,25620
10/4/2015 10H,26094
10/4/2015 09H,27184
10/4/2015 08H,28695
10/4/2015 07H,30610
10/4/2015 06H,32983
10/4/2015 05H,34647
10/4/2015 04H,35762
10/4/2015 03H,35322
10/4/2015 02H,35729
10/4/2015 01H,36050
10/4/2015 00H,35928
10/3/2015 23H,34908
10/3/2015 22H,34184
10/3/2015 21H,33498
10/3/2015 20H,32658
10/3/2015 19H,31760
10/3/2015 18H,30667
10/3/2015 17H,29213
10/3/2015 16H,27462
10/3/2015 15H,26724
10/3/2015 14H,25835
10/3/2015 13H,25494
10/3/2015 12H,25794
10/3/2015 11H,26267
10/3/2015 10H,27016
10/3/2015 09H,28438
10/3/2015 08H,30285
10/3/2015 07H,32821
10/3/2015 06H,35504
10/3/2015 05H,37692
10/3/2015 04H,39207
10/3/2015 03H,39174
10/3/2015 02H,39912
10/3/2015 01H,40690
10/3/2015 00H,40931
10/2/2015 23H,40225
10/2/2015 22H,39317
10/2/2015 21H,38119
10/2/2015 20H,37263
10/2/2015 19H,36381
10/2/2015 18H,35282
10/2/2015 17H,34004
10/2/2015 16H,32428
10/2/2015 15H,31220
10/2/2015 14H,28587
10/2/2015 13H,27068
10/2/2015 12H,26521
10/2/2015 11H,26792
10/2/2015 10H,27277
10/2/2015 09H,28652
10/2/2015 08H,30385
10/2/2015 07H,33094
10/2/2015 06H,36567
10/2/2015 05H,39211
10/2/2015 04H,40724
10/2/2015 03H,40327
10/2/2015 02H,40841
10/2/2015 01H,41567
10/2/2015 00H,41508
10/1/2015 23H,40972
10/1/2015 22H,40224
10/1/2015 21H,39160
10/1/2015 20H,38321
10/1/2015 19H,37460
10/1/2015 18H,36151
10/1/2015 17H,34789
10/1/2015 16H,33256
10/1/2015 15H,31619
10/1/2015 14H,29054
10/1/2015 13H,27172
10/1/2015 12H,26516
10/1/2015 11H,26856
10/1/2015 10H,27797
10/1/2015 09H,29129
10/1/2015 08H,31140
10/1/2015 07H,34092
10/1/2015 06H,37799
10/1/2015 05H,40674
10/1/2015 04H,42260
10/1/2015 03H,42183
10/1/2015 02H,42757
10/1/2015 01H,43458
10/1/2015 00H,43334
09/30/2015 23H,42494
09/30/2015 22H,41191
09/30/2015 21H,39609
09/30/2015 20H,38408
09/30/2015 19H,37126
09/30/2015 18H,35689
09/30/2015 17H,34195
09/30/2015 16H,32793
09/30/2015 15H,31288
09/30/2015 14H,29075
09/30/2015 13H,27241
09/30/2015 12H,26265
09/30/2015 11H,26524
09/30/2015 10H,27446
09/30/2015 09H,28766
09/30/2015 08H,30598
09/30/2015 07H,33571
09/30/2015 06H,37188
09/30/2015 05H,40050
09/30/2015 04H,41802
09/30/2015 03H,41659
09/30/2015 02H,42360
09/30/2015 01H,43106
09/30/2015 00H,42804
09/29/2015 23H,42019
09/29/2015 22H,40879
09/29/2015 21H,39492
09/29/2015 20H,38381
09/29/2015 19H,37207
09/29/2015 18H,35621
09/29/2015 17H,34170
09/29/2015 16H,32752
09/29/2015 15H,31447
09/29/2015 14H,29228
09/29/2015 13H,27555
09/29/2015 12H,26983
09/29/2015 11H,27339
09/29/2015 10H,28140
09/29/2015 09H,29241
09/29/2015 08H,31408
09/29/2015 07H,34621
09/29/2015 06H,38503
09/29/2015 05H,41837
09/29/2015 04H,43879
09/29/2015 03H,44144
09/29/2015 02H,45331
09/29/2015 01H,46728
09/29/2015 00H,46660
09/28/2015 23H,45638
09/28/2015 22H,44077
09/28/2015 21H,42334
09/28/2015 20H,40703
09/28/2015 19H,39179
09/28/2015 18H,37319
09/28/2015 17H,35596
09/28/2015 16H,33956
09/28/2015 15H,32240
09/28/2015 14H,29748
09/28/2015 13H,28081
09/28/2015 12H,27351
09/28/2015 11H,27661
09/28/2015 10H,28460
09/28/2015 09H,29671
09/28/2015 08H,31362
09/28/2015 07H,34443
09/28/2015 06H,37976
09/28/2015 05H,40866
09/28/2015 04H,42661
09/28/2015 03H,42870
09/28/2015 02H,43487
09/28/2015 01H,43925
09/28/2015 00H,43607
09/27/2015 23H,42513
09/27/2015 22H,40578
09/27/2015 21H,38250
09/27/2015 20H,36246
09/27/2015 19H,34270
09/27/2015 18H,31947
09/27/2015 17H,29918
09/27/2015 16H,28181
09/27/2015 15H,27678
09/27/2015 14H,27360
09/27/2015 13H,27173
09/27/2015 12H,27502
09/27/2015 11H,27998
09/27/2015 10H,29289
09/27/2015 09H,31067
09/27/2015 08H,33465
09/27/2015 07H,36460
09/27/2015 06H,39537
09/27/2015 05H,42363
09/27/2015 04H,44531
09/27/2015 03H,45415
09/27/2015 02H,46871
09/27/2015 01H,47841
09/27/2015 00H,47580
09/26/2015 23H,46507
09/26/2015 22H,44644
09/26/2015 21H,42427
09/26/2015 20H,40015
09/26/2015 19H,37472
09/26/2015 18H,34966
09/26/2015 17H,32617
09/26/2015 16H,30475
09/26/2015 15H,29680
09/26/2015 14H,28797
09/26/2015 13H,28413
09/26/2015 12H,28634
09/26/2015 11H,29401
09/26/2015 10H,30472
09/26/2015 09H,32438
09/26/2015 08H,35201
09/26/2015 07H,38454
09/26/2015 06H,42112
09/26/2015 05H,45325
09/26/2015 04H,47345
09/26/2015 03H,48203
09/26/2015 02H,50178
09/26/2015 01H,51790
09/26/2015 00H,51964
09/25/2015 23H,50737
09/25/2015 22H,48805
09/25/2015 21H,46159
09/25/2015 20H,43886
09/25/2015 19H,41517
09/25/2015 18H,39099
09/25/2015 17H,36716
09/25/2015 16H,34655
09/25/2015 15H,32817
09/25/2015 14H,30336
09/25/2015 13H,28830
09/25/2015 12H,28317
09/25/2015 11H,28764
09/25/2015 10H,29818
09/25/2015 09H,31450
09/25/2015 08H,34122
09/25/2015 07H,37870
09/25/2015 06H,42105
09/25/2015 05H,45753
09/25/2015 04H,47714
09/25/2015 03H,48315
09/25/2015 02H,49913
09/25/2015 01H,51199
09/25/2015 00H,50462
09/24/2015 23H,48718
09/24/2015 22H,46693
09/24/2015 21H,44848
09/24/2015 20H,42262
09/24/2015 19H,40084
09/24/2015 18H,37908
09/24/2015 17H,35774
09/24/2015 16H,33931
09/24/2015 15H,32477
09/24/2015 14H,30107
09/24/2015 13H,28468
09/24/2015 12H,27849
09/24/2015 11H,28188
09/24/2015 10H,29136
09/24/2015 09H,30643
09/24/2015 08H,32719
09/24/2015 07H,35969
09/24/2015 06H,39924
09/24/2015 05H,43163
09/24/2015 04H,45162
09/24/2015 03H,45332
09/24/2015 02H,46414
09/24/2015 01H,47046
09/24/2015 00H,46476
09/23/2015 23H,45094
09/23/2015 22H,43174
09/23/2015 21H,41074
09/23/2015 20H,39452
09/23/2015 19H,37844
09/23/2015 18H,36206
09/23/2015 17H,34688
09/23/2015 16H,33120
09/23/2015 15H,31528
09/23/2015 14H,29138
09/23/2015 13H,27466
09/23/2015 12H,26897
09/23/2015 11H,27219
09/23/2015 10H,28139
09/23/2015 09H,29486
09/23/2015 08H,31438
09/23/2015 07H,34620
09/23/2015 06H,38347
09/23/2015 05H,41413
09/23/2015 04H,43281
09/23/2015 03H,43387
09/23/2015 02H,44726
09/23/2015 01H,45865
09/23/2015 00H,45783
09/22/2015 23H,44980
09/22/2015 22H,43659
09/22/2015 21H,41950
09/22/2015 20H,40602
09/22/2015 19H,39175
09/22/2015 18H,37736
09/22/2015 17H,36222
09/22/2015 16H,34701
09/22/2015 15H,32973
09/22/2015 14H,30493
09/22/2015 13H,29055
09/22/2015 12H,28439
09/22/2015 11H,28442
09/22/2015 10H,29465
09/22/2015 09H,31074
09/22/2015 08H,33256
09/22/2015 07H,36849
09/22/2015 06H,41111
09/22/2015 05H,44762
09/22/2015 04H,46751
09/22/2015 03H,47293
09/22/2015 02H,48555
09/22/2015 01H,49518
09/22/2015 00H,49777
09/21/2015 23H,49154
09/21/2015 22H,47969
09/21/2015 21H,46351
09/21/2015 20H,44744
09/21/2015 19H,42958
09/21/2015 18H,40722
09/21/2015 17H,38234
09/21/2015 16H,35787
09/21/2015 15H,33838
09/21/2015 14H,31370
09/21/2015 13H,29895
09/21/2015 12H,29238
09/21/2015 11H,29601
09/21/2015 10H,30655
09/21/2015 09H,32188
09/21/2015 08H,34719
09/21/2015 07H,38329
09/21/2015 06H,42779
09/21/2015 05H,46462
09/21/2015 04H,48722
09/21/2015 03H,49510
09/21/2015 02H,50588
09/21/2015 01H,50499
09/21/2015 00H,49571
09/20/2015 23H,47410
09/20/2015 22H,44588
09/20/2015 21H,41615
09/20/2015 20H,38422
09/20/2015 19H,35283
09/20/2015 18H,32382
09/20/2015 17H,29844
09/20/2015 16H,27777
09/20/2015 15H,27119
09/20/2015 14H,26867
09/20/2015 13H,26876
09/20/2015 12H,27108
09/20/2015 11H,27850
09/20/2015 10H,28989
09/20/2015 09H,30631
09/20/2015 08H,32789
09/20/2015 07H,35544
09/20/2015 06H,38498
09/20/2015 05H,41143
09/20/2015 04H,42942
09/20/2015 03H,43623
09/20/2015 02H,44713
09/20/2015 01H,44780
09/20/2015 00H,44109
09/19/2015 23H,42644
09/19/2015 22H,40593
09/19/2015 21H,38419
09/19/2015 20H,36140
09/19/2015 19H,34318
09/19/2015 18H,32728
09/19/2015 17H,31117
09/19/2015 16H,29232
09/19/2015 15H,28311
09/19/2015 14H,27637
09/19/2015 13H,27138
09/19/2015 12H,27130
09/19/2015 11H,27686
09/19/2015 10H,28311
09/19/2015 09H,29655
09/19/2015 08H,31720
09/19/2015 07H,34537
09/19/2015 06H,37511
09/19/2015 05H,40049
09/19/2015 04H,41553
09/19/2015 03H,41797
09/19/2015 02H,43042
09/19/2015 01H,43672
09/19/2015 00H,42966
09/18/2015 23H,41626
09/18/2015 22H,40052
09/18/2015 21H,38717
09/18/2015 20H,38007
09/18/2015 19H,37036
09/18/2015 18H,36056
09/18/2015 17H,34526
09/18/2015 16H,33061
09/18/2015 15H,31452
09/18/2015 14H,29310
09/18/2015 13H,27863
09/18/2015 12H,27126
09/18/2015 11H,27332
09/18/2015 10H,28071
09/18/2015 09H,29166
09/18/2015 08H,30576
09/18/2015 07H,32857
09/18/2015 06H,36124
09/18/2015 05H,38477
09/18/2015 04H,39277
09/18/2015 03H,38869
09/18/2015 02H,39372
09/18/2015 01H,39828
09/18/2015 00H,39557
09/17/2015 23H,38629
09/17/2015 22H,37821
09/17/2015 21H,36904
09/17/2015 20H,36492
09/17/2015 19H,36184
09/17/2015 18H,35313
09/17/2015 17H,34253
09/17/2015 16H,33067
09/17/2015 15H,31567
09/17/2015 14H,29178
09/17/2015 13H,27238
09/17/2015 12H,26491
09/17/2015 11H,26641
09/17/2015 10H,27382
09/17/2015 09H,28344
09/17/2015 08H,30005
09/17/2015 07H,32296
09/17/2015 06H,35327
09/17/2015 05H,37575
09/17/2015 04H,38464
09/17/2015 03H,37756
09/17/2015 02H,37894
09/17/2015 01H,38350
09/17/2015 00H,38326
09/16/2015 23H,37978
09/16/2015 22H,37502
09/16/2015 21H,37118
09/16/2015 20H,37091
09/16/2015 19H,36609
09/16/2015 18H,35782
09/16/2015 17H,34851
09/16/2015 16H,33658
09/16/2015 15H,32386
09/16/2015 14H,29849
09/16/2015 13H,28037
09/16/2015 12H,27285
09/16/2015 11H,27561
09/16/2015 10H,28319
09/16/2015 09H,29344
09/16/2015 08H,30716
09/16/2015 07H,33544
09/16/2015 06H,36725
09/16/2015 05H,39054
09/16/2015 04H,39970
09/16/2015 03H,39258
09/16/2015 02H,39504
09/16/2015 01H,40380
09/16/2015 00H,40649
09/15/2015 23H,40764
09/15/2015 22H,40590
09/15/2015 21H,39867
09/15/2015 20H,39830
09/15/2015 19H,39345
09/15/2015 18H,38462
09/15/2015 17H,37376
09/15/2015 16H,36351
09/15/2015 15H,34778
09/15/2015 14H,31885
09/15/2015 13H,29968
09/15/2015 12H,29367
09/15/2015 11H,29498
09/15/2015 10H,30359
09/15/2015 09H,31529
09/15/2015 08H,33056
09/15/2015 07H,35974
09/15/2015 06H,39201
09/15/2015 05H,41644
09/15/2015 04H,42571
09/15/2015 03H,41934
09/15/2015 02H,42409
09/15/2015 01H,43264
09/15/2015 00H,43566
09/14/2015 23H,43707
09/14/2015 22H,43367
09/14/2015 21H,42855
09/14/2015 20H,42015
09/14/2015 19H,40827
09/14/2015 18H,39140
09/14/2015 17H,37509
09/14/2015 16H,35868
09/14/2015 15H,34412
09/14/2015 14H,31695
09/14/2015 13H,29842
09/14/2015 12H,29143
09/14/2015 11H,29372
09/14/2015 10H,30154
09/14/2015 09H,31054
09/14/2015 08H,33328
09/14/2015 07H,36542
09/14/2015 06H,40320
09/14/2015 05H,43407
09/14/2015 04H,44943
09/14/2015 03H,45437
09/14/2015 02H,46534
09/14/2015 01H,46772
09/14/2015 00H,46333
09/13/2015 23H,45103
09/13/2015 22H,43386
09/13/2015 21H,41131
09/13/2015 20H,38966
09/13/2015 19H,36741
09/13/2015 18H,34213
09/13/2015 17H,31938
09/13/2015 16H,29973
09/13/2015 15H,29402
09/13/2015 14H,29233
09/13/2015 13H,29381
09/13/2015 12H,29819
09/13/2015 11H,30278
09/13/2015 10H,31279
09/13/2015 09H,32683
09/13/2015 08H,34781
09/13/2015 07H,37652
09/13/2015 06H,40414
09/13/2015 05H,42592
09/13/2015 04H,43572
09/13/2015 03H,43443
09/13/2015 02H,44164
09/13/2015 01H,44597
09/13/2015 00H,44629
09/12/2015 23H,43992
09/12/2015 22H,43104
09/12/2015 21H,41737
09/12/2015 20H,40224
09/12/2015 19H,38576
09/12/2015 18H,36659
09/12/2015 17H,34792
09/12/2015 16H,33053
09/12/2015 15H,32080
09/12/2015 14H,31285
09/12/2015 13H,30685
09/12/2015 12H,30909
09/12/2015 11H,31777
09/12/2015 10H,33084
09/12/2015 09H,34974
09/12/2015 08H,37787
09/12/2015 07H,41478
09/12/2015 06H,45603
09/12/2015 05H,49094
09/12/2015 04H,51119
09/12/2015 03H,52382
09/12/2015 02H,54910
09/12/2015 01H,56628
09/12/2015 00H,56666
09/11/2015 23H,55790
09/11/2015 22H,54174
09/11/2015 21H,51807
09/11/2015 20H,49501
09/11/2015 19H,46781
09/11/2015 18H,43830
09/11/2015 17H,40928
09/11/2015 16H,38227
09/11/2015 15H,35974
09/11/2015 14H,33518
09/11/2015 13H,31867
09/11/2015 12H,31432
09/11/2015 11H,32135
09/11/2015 10H,33640
09/11/2015 09H,35917
09/11/2015 08H,38948
09/11/2015 07H,43616
09/11/2015 06H,48858
09/11/2015 05H,53052
09/11/2015 04H,55187
09/11/2015 03H,56060
09/11/2015 02H,57801
09/11/2015 01H,59011
09/11/2015 00H,58634
09/10/2015 23H,57272
09/10/2015 22H,55369
09/10/2015 21H,52597
09/10/2015 20H,50092
09/10/2015 19H,47448
09/10/2015 18H,44315
09/10/2015 17H,41416
09/10/2015 16H,39226
09/10/2015 15H,36705
09/10/2015 14H,34411
09/10/2015 13H,32985
09/10/2015 12H,32532
09/10/2015 11H,33159
09/10/2015 10H,34562
09/10/2015 09H,36586
09/10/2015 08H,39746
09/10/2015 07H,44155
09/10/2015 06H,49550
09/10/2015 05H,53717
09/10/2015 04H,54996
09/10/2015 03H,55306
09/10/2015 02H,56386
09/10/2015 01H,57281
09/10/2015 00H,58087
09/9/2015 23H,57589
09/9/2015 22H,56207
09/9/2015 21H,53470
09/9/2015 20H,50730
09/9/2015 19H,47739
09/9/2015 18H,44399
09/9/2015 17H,41134
09/9/2015 16H,38026
09/9/2015 15H,36061
09/9/2015 14H,33333
09/9/2015 13H,31826
09/9/2015 12H,31430
09/9/2015 11H,32067
09/9/2015 10H,33446
09/9/2015 09H,35246
09/9/2015 08H,38117
09/9/2015 07H,42401
09/9/2015 06H,47451
09/9/2015 05H,51625
09/9/2015 04H,53332
09/9/2015 03H,54505
09/9/2015 02H,56171
09/9/2015 01H,57001
09/9/2015 00H,56755
09/8/2015 23H,54891
09/8/2015 22H,52477
09/8/2015 21H,49459
09/8/2015 20H,46614
09/8/2015 19H,43999
09/8/2015 18H,41025
09/8/2015 17H,38345
09/8/2015 16H,35479
09/8/2015 15H,33170
09/8/2015 14H,30970
09/8/2015 13H,29718
09/8/2015 12H,29039
09/8/2015 11H,29369
09/8/2015 10H,30413
09/8/2015 09H,31357
09/8/2015 08H,33287
09/8/2015 07H,36692
09/8/2015 06H,40800
09/8/2015 05H,44142
09/8/2015 04H,45568
09/8/2015 03H,46507
09/8/2015 02H,47585
09/8/2015 01H,47425
09/8/2015 00H,46356
09/7/2015 23H,44574
09/7/2015 22H,42407
09/7/2015 21H,40020
09/7/2015 20H,37330
09/7/2015 19H,34616
09/7/2015 18H,31887
09/7/2015 17H,29536
09/7/2015 16H,27570
09/7/2015 15H,26640
09/7/2015 14H,26365
09/7/2015 13H,26228
09/7/2015 12H,26276
09/7/2015 11H,26766
09/7/2015 10H,27764
09/7/2015 09H,29217
09/7/2015 08H,31076
09/7/2015 07H,33566
09/7/2015 06H,36126
09/7/2015 05H,38210
09/7/2015 04H,38927
09/7/2015 03H,39244
09/7/2015 02H,39672
09/7/2015 01H,39213
09/7/2015 00H,37965
09/6/2015 23H,36316
09/6/2015 22H,34923
09/6/2015 21H,33359
09/6/2015 20H,32086
09/6/2015 19H,30612
09/6/2015 18H,29249
09/6/2015 17H,27912
09/6/2015 16H,26563
09/6/2015 15H,25944
09/6/2015 14H,25841
09/6/2015 13H,25716
09/6/2015 12H,25869
09/6/2015 11H,26365
09/6/2015 10H,27275
09/6/2015 09H,28379
09/6/2015 08H,29841
09/6/2015 07H,31997
09/6/2015 06H,34113
09/6/2015 05H,35893
09/6/2015 04H,36299
09/6/2015 03H,36218
09/6/2015 02H,36554
09/6/2015 01H,36621
09/6/2015 00H,36026
09/5/2015 23H,34961
09/5/2015 22H,33845
09/5/2015 21H,32883
09/5/2015 20H,32190
09/5/2015 19H,31654
09/5/2015 18H,30887
09/5/2015 17H,29728
09/5/2015 16H,28014
09/5/2015 15H,27349
09/5/2015 14H,26830
09/5/2015 13H,26357
09/5/2015 12H,26316
09/5/2015 11H,26747
09/5/2015 10H,27554
09/5/2015 09H,28576
09/5/2015 08H,30435
09/5/2015 07H,32700
09/5/2015 06H,35176
09/5/2015 05H,37131
09/5/2015 04H,37469
09/5/2015 03H,37381
09/5/2015 02H,38238
09/5/2015 01H,38703
09/5/2015 00H,38463
09/4/2015 23H,37943
09/4/2015 22H,37430
09/4/2015 21H,36570
09/4/2015 20H,36072
09/4/2015 19H,35699
09/4/2015 18H,34945
09/4/2015 17H,33652
09/4/2015 16H,32556
09/4/2015 15H,30992
09/4/2015 14H,29232
09/4/2015 13H,27868
09/4/2015 12H,27300
09/4/2015 11H,27405
09/4/2015 10H,27857
09/4/2015 09H,29033
09/4/2015 08H,30776
09/4/2015 07H,33503
09/4/2015 06H,36608
09/4/2015 05H,39017
09/4/2015 04H,39493
09/4/2015 03H,39517
09/4/2015 02H,40549
09/4/2015 01H,41307
09/4/2015 00H,40964
09/3/2015 23H,40113
09/3/2015 22H,39043
09/3/2015 21H,37844
09/3/2015 20H,37126
09/3/2015 19H,36470
09/3/2015 18H,35667
09/3/2015 17H,34599
09/3/2015 16H,33164
09/3/2015 15H,31866
09/3/2015 14H,29729
09/3/2015 13H,28082
09/3/2015 12H,27446
09/3/2015 11H,27693
09/3/2015 10H,28551
09/3/2015 09H,29801
09/3/2015 08H,31723
09/3/2015 07H,34624
09/3/2015 06H,37939
09/3/2015 05H,40712
09/3/2015 04H,41417
09/3/2015 03H,41886
09/3/2015 02H,43131
09/3/2015 01H,43913
09/3/2015 00H,43620
09/2/2015 23H,42650
09/2/2015 22H,41747
09/2/2015 21H,40354
09/2/2015 20H,39380
09/2/2015 19H,38277
09/2/2015 18H,37001
09/2/2015 17H,35706
09/2/2015 16H,34254
09/2/2015 15H,32824
09/2/2015 14H,30506
09/2/2015 13H,28852
09/2/2015 12H,28276
09/2/2015 11H,28609
09/2/2015 10H,29493
09/2/2015 09H,30773
09/2/2015 08H,32755
09/2/2015 07H,35825
09/2/2015 06H,39369
09/2/2015 05H,42343
09/2/2015 04H,43318
09/2/2015 03H,43885
09/2/2015 02H,45423
09/2/2015 01H,46528
09/2/2015 00H,46254
09/1/2015 23H,45195
09/1/2015 22H,43762
09/1/2015 21H,41966
09/1/2015 20H,40512
09/1/2015 19H,39175
09/1/2015 18H,37632
09/1/2015 17H,36129
09/1/2015 16H,34703
09/1/2015 15H,33275
09/1/2015 14H,31517
09/1/2015 13H,29761
09/1/2015 12H,29172
09/1/2015 11H,29517
09/1/2015 10H,30444
09/1/2015 09H,31677
09/1/2015 08H,33523
09/1/2015 07H,36402
09/1/2015 06H,40061
09/1/2015 05H,43281
09/1/2015 04H,44721
09/1/2015 03H,45957
09/1/2015 02H,47740
09/1/2015 01H,48596
09/1/2015 00H,48075
08/31/2015 23H,46860
08/31/2015 22H,45201
08/31/2015 21H,43397
08/31/2015 20H,41814
08/31/2015 19H,40145
08/31/2015 18H,38316
08/31/2015 17H,36710
08/31/2015 16H,34815
08/31/2015 15H,33106
08/31/2015 14H,30856
08/31/2015 13H,29139
08/31/2015 12H,28256
08/31/2015 11H,28460
08/31/2015 10H,29296
08/31/2015 09H,30735
08/31/2015 08H,32740
08/31/2015 07H,35671
08/31/2015 06H,39113
08/31/2015 05H,41801
08/31/2015 04H,42605
08/31/2015 03H,43592
08/31/2015 02H,44762
08/31/2015 01H,44935
08/31/2015 00H,44179
08/30/2015 23H,43199
08/30/2015 22H,41649
08/30/2015 21H,39890
08/30/2015 20H,38361
08/30/2015 19H,36483
08/30/2015 18H,34543
08/30/2015 17H,32322
08/30/2015 16H,30065
08/30/2015 15H,28900
08/30/2015 14H,28635
08/30/2015 13H,28658
08/30/2015 12H,29096
08/30/2015 11H,30189
08/30/2015 10H,31654
08/30/2015 09H,33622
08/30/2015 08H,36072
08/30/2015 07H,39193
08/30/2015 06H,42174
08/30/2015 05H,44787
08/30/2015 04H,45898
08/30/2015 03H,47273
08/30/2015 02H,48928
08/30/2015 01H,49560
08/30/2015 00H,49389
08/29/2015 23H,48460
08/29/2015 22H,47052
08/29/2015 21H,45329
08/29/2015 20H,43217
08/29/2015 19H,40806
08/29/2015 18H,38255
08/29/2015 17H,35660
08/29/2015 16H,33132
08/29/2015 15H,31505
08/29/2015 14H,30745
08/29/2015 13H,30500
08/29/2015 12H,30880
08/29/2015 11H,32040
08/29/2015 10H,33747
08/29/2015 09H,36063
08/29/2015 08H,38994
08/29/2015 07H,42855
08/29/2015 06H,47009
08/29/2015 05H,50583
08/29/2015 04H,52373
08/29/2015 03H,54061
08/29/2015 02H,56659
08/29/2015 01H,58365
08/29/2015 00H,58670
08/28/2015 23H,57244
08/28/2015 22H,55245
08/28/2015 21H,52524
08/28/2015 20H,49657
08/28/2015 19H,46461
08/28/2015 18H,43120
08/28/2015 17H,40089
08/28/2015 16H,37186
08/28/2015 15H,34972
08/28/2015 14H,32904
08/28/2015 13H,31145
08/28/2015 12H,30792
08/28/2015 11H,31472
08/28/2015 10H,32957
08/28/2015 09H,35062
08/28/2015 08H,37972
08/28/2015 07H,42191
08/28/2015 06H,47129
08/28/2015 05H,51055
08/28/2015 04H,52649
08/28/2015 03H,53804
08/28/2015 02H,55991
08/28/2015 01H,56978
08/28/2015 00H,56402
08/27/2015 23H,54919
08/27/2015 22H,52853
08/27/2015 21H,50169
08/27/2015 20H,47565
08/27/2015 19H,44639
08/27/2015 18H,41622
08/27/2015 17H,38858
08/27/2015 16H,36240
08/27/2015 15H,34206
08/27/2015 14H,31932
08/27/2015 13H,30503
08/27/2015 12H,30173
08/27/2015 11H,30679
08/27/2015 10H,31744
08/27/2015 09H,33733
08/27/2015 08H,36471
08/27/2015 07H,40685
08/27/2015 06H,45404
08/27/2015 05H,49218
08/27/2015 04H,50485
08/27/2015 03H,51299
08/27/2015 02H,53067
08/27/2015 01H,53907
08/27/2015 00H,53682
08/26/2015 23H,52189
08/26/2015 22H,50046
08/26/2015 21H,47373
08/26/2015 20H,45026
08/26/2015 19H,42559
08/26/2015 18H,39998
08/26/2015 17H,37712
08/26/2015 16H,35822
08/26/2015 15H,33889
08/26/2015 14H,31563
08/26/2015 13H,29793
08/26/2015 12H,29228
08/26/2015 11H,29696
08/26/2015 10H,30922
08/26/2015 09H,32704
08/26/2015 08H,35131
08/26/2015 07H,38729
08/26/2015 06H,42901
08/26/2015 05H,46036
08/26/2015 04H,46731
08/26/2015 03H,47248
08/26/2015 02H,48061
08/26/2015 01H,48170
08/26/2015 00H,47576
08/25/2015 23H,46236
08/25/2015 22H,44586
08/25/2015 21H,42927
08/25/2015 20H,41895
08/25/2015 19H,40477
08/25/2015 18H,39044
08/25/2015 17H,37330
08/25/2015 16H,35400
08/25/2015 15H,33781
08/25/2015 14H,31344
08/25/2015 13H,29573
08/25/2015 12H,28926
08/25/2015 11H,29389
08/25/2015 10H,30528
08/25/2015 09H,32262
08/25/2015 08H,34576
08/25/2015 07H,38066
08/25/2015 06H,42279
08/25/2015 05H,45755
08/25/2015 04H,49373
08/25/2015 03H,49960
08/25/2015 02H,50413
08/25/2015 01H,50978
08/25/2015 00H,50205
08/24/2015 23H,48682
08/24/2015 22H,46655
08/24/2015 21H,44247
08/24/2015 20H,42279
08/24/2015 19H,40332
08/24/2015 18H,38186
08/24/2015 17H,36329
08/24/2015 16H,34550
08/24/2015 15H,32659
08/24/2015 14H,30312
08/24/2015 13H,28484
08/24/2015 12H,27700
08/24/2015 11H,27874
08/24/2015 10H,28696
08/24/2015 09H,30075
08/24/2015 08H,32253
08/24/2015 07H,35356
08/24/2015 06H,38778
08/24/2015 05H,41307
08/24/2015 04H,41926
08/24/2015 03H,42731
08/24/2015 02H,43436
08/24/2015 01H,43431
08/24/2015 00H,42341
08/23/2015 23H,40700
08/23/2015 22H,38528
08/23/2015 21H,36306
08/23/2015 20H,34990
08/23/2015 19H,33196
08/23/2015 18H,31587
08/23/2015 17H,29927
08/23/2015 16H,28014
08/23/2015 15H,27238
08/23/2015 14H,27027
08/23/2015 13H,26937
08/23/2015 12H,27181
08/23/2015 11H,27877
08/23/2015 10H,29007
08/23/2015 09H,30382
08/23/2015 08H,32423
08/23/2015 07H,35134
08/23/2015 06H,37807
08/23/2015 05H,39947
08/23/2015 04H,40535
08/23/2015 03H,41541
08/23/2015 02H,42512
08/23/2015 01H,42525
08/23/2015 00H,41654
08/22/2015 23H,40394
08/22/2015 22H,38949
08/22/2015 21H,37416
08/22/2015 20H,35954
08/22/2015 19H,34575
08/22/2015 18H,33103
08/22/2015 17H,31784
08/22/2015 16H,30119
08/22/2015 15H,29074
08/22/2015 14H,28576
08/22/2015 13H,27937
08/22/2015 12H,27786
08/22/2015 11H,28288
08/22/2015 10H,29377
08/22/2015 09H,30730
08/22/2015 08H,32548
08/22/2015 07H,35409
08/22/2015 06H,38686
08/22/2015 05H,41114
08/22/2015 04H,41752
08/22/2015 03H,42847
08/22/2015 02H,44338
08/22/2015 01H,45022
08/22/2015 00H,44430
08/21/2015 23H,43122
08/21/2015 22H,41538
08/21/2015 21H,39867
08/21/2015 20H,38970
08/21/2015 19H,38244
08/21/2015 18H,36876
08/21/2015 17H,35775
08/21/2015 16H,34443
08/21/2015 15H,32519
08/21/2015 14H,30553
08/21/2015 13H,29094
08/21/2015 12H,28487
08/21/2015 11H,28916
08/21/2015 10H,29926
08/21/2015 09H,31190
08/21/2015 08H,33221
08/21/2015 07H,36351
