Demand for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389946&sdid=EBA.SW-ALL.D.H
04:14:53 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.D.H megawatthours
10/13/2016 19H,11535
10/13/2016 18H,11000
10/13/2016 17H,10540
10/13/2016 16H,10285
10/13/2016 15H,10157
10/13/2016 14H,10095
10/13/2016 13H,9778
10/13/2016 12H,9162
10/13/2016 11H,8947
10/13/2016 10H,8947
10/13/2016 09H,9143
10/13/2016 08H,9499
10/13/2016 07H,10031
10/13/2016 06H,10919
10/13/2016 05H,11889
10/13/2016 04H,12766
10/13/2016 03H,13536
10/13/2016 02H,14094
10/13/2016 01H,14193
10/13/2016 00H,14312
10/12/2016 23H,14122
10/12/2016 22H,13627
10/12/2016 21H,13027
10/12/2016 20H,12546
10/12/2016 19H,12090
10/12/2016 18H,11480
10/12/2016 17H,10882
10/12/2016 16H,10504
10/12/2016 15H,10298
10/12/2016 14H,10191
10/12/2016 13H,9814
10/12/2016 12H,9259
10/12/2016 11H,9040
10/12/2016 10H,9154
10/12/2016 09H,9418
10/12/2016 08H,9820
10/12/2016 07H,10469
10/12/2016 06H,11393
10/12/2016 05H,12487
10/12/2016 04H,13536
10/12/2016 03H,14431
10/12/2016 02H,15102
10/12/2016 01H,15274
10/12/2016 00H,15512
10/11/2016 23H,15392
10/11/2016 22H,15017
10/11/2016 21H,14355
10/11/2016 20H,13566
10/11/2016 19H,12817
10/11/2016 18H,12058
10/11/2016 17H,11878
10/11/2016 16H,10841
10/11/2016 15H,10513
10/11/2016 14H,10397
10/11/2016 13H,10060
10/11/2016 12H,9466
10/11/2016 11H,9292
10/11/2016 10H,9405
10/11/2016 09H,9653
10/11/2016 08H,10046
10/11/2016 07H,10773
10/11/2016 06H,11705
10/11/2016 05H,12719
10/11/2016 04H,13684
10/11/2016 03H,14447
10/11/2016 02H,15155
10/11/2016 01H,15246
10/11/2016 00H,15500
10/10/2016 23H,15475
10/10/2016 22H,15092
10/10/2016 21H,14545
10/10/2016 20H,13751
10/10/2016 19H,13032
10/10/2016 18H,12332
10/10/2016 17H,11620
10/10/2016 16H,11031
10/10/2016 15H,10634
10/10/2016 14H,10429
10/10/2016 13H,10075
10/10/2016 12H,9535
10/10/2016 11H,9353
10/10/2016 10H,9443
10/10/2016 09H,9715
10/10/2016 08H,10120
10/10/2016 07H,10765
10/10/2016 06H,11678
10/10/2016 05H,12537
10/10/2016 04H,13406
10/10/2016 03H,14095
10/10/2016 02H,14750
10/10/2016 01H,15112
10/10/2016 00H,15280
10/9/2016 23H,15067
10/9/2016 22H,14605
10/9/2016 21H,13944
10/9/2016 20H,13211
10/9/2016 19H,12383
10/9/2016 18H,11462
10/9/2016 17H,10688
10/9/2016 16H,9913
10/9/2016 15H,9277
10/9/2016 14H,9038
10/9/2016 13H,9099
10/9/2016 12H,8974
10/9/2016 11H,9266
10/9/2016 10H,9472
10/9/2016 09H,9770
10/9/2016 08H,10273
10/9/2016 07H,10887
10/9/2016 06H,11642
10/9/2016 05H,12370
10/9/2016 04H,13081
10/9/2016 03H,13732
10/9/2016 02H,14223
10/9/2016 01H,14516
10/9/2016 00H,14813
10/8/2016 23H,14538
10/8/2016 22H,14400
10/8/2016 21H,13814
10/8/2016 20H,13272
10/8/2016 19H,12647
10/8/2016 18H,11979
10/8/2016 17H,11304
10/8/2016 16H,10612
10/8/2016 15H,10051
10/8/2016 14H,9763
10/8/2016 13H,9680
10/8/2016 12H,9470
10/8/2016 11H,9410
10/8/2016 10H,9556
10/8/2016 09H,9793
10/8/2016 08H,10186
10/8/2016 07H,10702
10/8/2016 06H,11495
10/8/2016 05H,12242
10/8/2016 04H,12914
10/8/2016 03H,13482
10/8/2016 02H,13929
10/8/2016 01H,14034
10/8/2016 00H,14240
10/7/2016 23H,14009
10/7/2016 22H,13570
10/7/2016 21H,12760
10/7/2016 20H,12093
10/7/2016 19H,11507
10/7/2016 18H,10984
10/7/2016 17H,10588
10/7/2016 16H,10303
10/7/2016 15H,10281
10/7/2016 14H,9985
10/7/2016 13H,9711
10/7/2016 12H,9141
10/7/2016 11H,8890
10/7/2016 10H,8938
10/7/2016 09H,9146
10/7/2016 08H,9481
10/7/2016 07H,9993
10/7/2016 06H,10837
10/7/2016 05H,11785
10/7/2016 04H,12651
10/7/2016 03H,13301
10/7/2016 02H,13666
10/7/2016 01H,13614
10/7/2016 00H,13703
10/6/2016 23H,13550
10/6/2016 22H,13165
10/6/2016 21H,12617
10/6/2016 20H,12068
10/6/2016 19H,11487
10/6/2016 18H,11001
10/6/2016 17H,10634
10/6/2016 16H,10349
10/6/2016 15H,10287
10/6/2016 14H,10215
10/6/2016 13H,9832
10/6/2016 12H,9179
10/6/2016 11H,8914
10/6/2016 10H,8984
10/6/2016 09H,9182
10/6/2016 08H,9508
10/6/2016 07H,10071
10/6/2016 06H,10929
10/6/2016 05H,11801
10/6/2016 04H,12600
10/6/2016 03H,13188
10/6/2016 02H,13426
10/6/2016 01H,13154
10/6/2016 00H,13272
10/5/2016 23H,13013
10/5/2016 22H,12565
10/5/2016 21H,11977
10/5/2016 20H,11427
10/5/2016 19H,10980
10/5/2016 18H,10624
10/5/2016 17H,10325
10/5/2016 16H,10143
10/5/2016 15H,10106
10/5/2016 14H,10102
10/5/2016 13H,9718
10/5/2016 12H,9046
10/5/2016 11H,8781
10/5/2016 10H,8795
10/5/2016 09H,8985
10/5/2016 08H,9255
10/5/2016 07H,9736
10/5/2016 06H,10520
10/5/2016 05H,11393
10/5/2016 04H,12198
10/5/2016 03H,12711
10/5/2016 02H,12855
10/5/2016 01H,12653
10/5/2016 00H,12594
10/4/2016 23H,12302
10/4/2016 22H,11898
10/4/2016 21H,11435
10/4/2016 20H,11027
10/4/2016 19H,10509
10/4/2016 18H,10442
10/4/2016 17H,10231
10/4/2016 16H,10049
10/4/2016 15H,10100
10/4/2016 14H,10052
10/4/2016 13H,9649
10/4/2016 12H,9166
10/4/2016 11H,8821
10/4/2016 10H,8713
10/4/2016 09H,8986
10/4/2016 08H,9233
10/4/2016 07H,9771
10/4/2016 06H,10594
10/4/2016 05H,11479
10/4/2016 04H,12318
10/4/2016 03H,12948
10/4/2016 02H,13209
10/4/2016 01H,13072
10/4/2016 00H,13162
10/3/2016 23H,13117
10/3/2016 22H,12867
10/3/2016 21H,12567
10/3/2016 20H,12262
10/3/2016 19H,11987
10/3/2016 18H,11639
10/3/2016 17H,11274
10/3/2016 16H,10959
10/3/2016 15H,10693
10/3/2016 14H,10537
10/3/2016 13H,10209
10/3/2016 12H,9563
10/3/2016 11H,9307
10/3/2016 10H,9340
10/3/2016 09H,9555
10/3/2016 08H,9875
10/3/2016 07H,10395
10/3/2016 06H,11157
10/3/2016 05H,11917
10/3/2016 04H,12620
10/3/2016 03H,13127
10/3/2016 02H,13259
10/3/2016 01H,13012
10/3/2016 00H,12879
10/2/2016 23H,12790
10/2/2016 22H,12665
10/2/2016 21H,12485
10/2/2016 20H,12246
10/2/2016 19H,11848
10/2/2016 18H,11396
10/2/2016 17H,10681
10/2/2016 16H,10131
10/2/2016 15H,9592
10/2/2016 14H,9302
10/2/2016 13H,9481
10/2/2016 12H,9419
10/2/2016 11H,9485
10/2/2016 10H,9705
10/2/2016 09H,10035
10/2/2016 08H,10516
10/2/2016 07H,11161
10/2/2016 06H,11930
10/2/2016 05H,12674
10/2/2016 04H,13471
10/2/2016 03H,14217
10/2/2016 02H,14840
10/2/2016 01H,15213
10/2/2016 00H,15553
10/1/2016 23H,15377
10/1/2016 22H,15131
10/1/2016 21H,14633
10/1/2016 20H,13970
10/1/2016 19H,13234
10/1/2016 18H,12409
10/1/2016 17H,11611
10/1/2016 16H,10806
10/1/2016 15H,10129
10/1/2016 14H,9800
10/1/2016 13H,9901
10/1/2016 12H,9727
10/1/2016 11H,9741
10/1/2016 10H,9929
10/1/2016 09H,10270
10/1/2016 08H,10760
10/1/2016 07H,11454
10/1/2016 06H,12329
10/1/2016 05H,13136
10/1/2016 04H,13906
10/1/2016 03H,14561
10/1/2016 02H,14953
10/1/2016 01H,15166
10/1/2016 00H,15642
09/30/2016 23H,16627
09/30/2016 22H,15600
09/30/2016 21H,15194
09/30/2016 20H,14562
09/30/2016 19H,13819
09/30/2016 18H,13101
09/30/2016 17H,12360
09/30/2016 16H,11730
09/30/2016 15H,11302
09/30/2016 14H,11088
09/30/2016 13H,10669
09/30/2016 12H,10128
09/30/2016 11H,9898
09/30/2016 10H,9997
09/30/2016 09H,10285
09/30/2016 08H,10723
09/30/2016 07H,11398
09/30/2016 06H,12317
09/30/2016 05H,13359
09/30/2016 04H,14349
09/30/2016 03H,15026
09/30/2016 02H,15322
09/30/2016 01H,15539
09/30/2016 00H,15739
09/29/2016 23H,15540
09/29/2016 22H,15051
09/29/2016 21H,14410
09/29/2016 20H,13739
09/29/2016 19H,12929
09/29/2016 18H,12637
09/29/2016 17H,12310
09/29/2016 16H,12158
09/29/2016 15H,11980
09/29/2016 14H,11819
09/29/2016 13H,11242
09/29/2016 12H,10571
09/29/2016 11H,10322
09/29/2016 10H,10397
09/29/2016 09H,10678
09/29/2016 08H,11081
09/29/2016 07H,11733
09/29/2016 06H,12467
09/29/2016 05H,13591
09/29/2016 04H,14538
09/29/2016 03H,15217
09/29/2016 02H,15430
09/29/2016 01H,15307
09/29/2016 00H,15502
09/28/2016 23H,15517
09/28/2016 22H,15331
09/28/2016 21H,14798
09/28/2016 20H,14033
09/28/2016 19H,13291
09/28/2016 18H,12576
09/28/2016 17H,12076
09/28/2016 16H,11578
09/28/2016 15H,11208
09/28/2016 14H,10985
09/28/2016 13H,10450
09/28/2016 12H,9738
09/28/2016 11H,9472
09/28/2016 10H,9534
09/28/2016 09H,9787
09/28/2016 08H,10167
09/28/2016 07H,10741
09/28/2016 06H,11484
09/28/2016 05H,12498
09/28/2016 04H,13284
09/28/2016 03H,13839
09/28/2016 02H,13918
09/28/2016 01H,13701
09/28/2016 00H,13625
09/27/2016 23H,13423
09/27/2016 22H,12943
09/27/2016 21H,12457
09/27/2016 20H,11971
09/27/2016 19H,11694
09/27/2016 18H,11569
09/27/2016 17H,11392
09/27/2016 16H,11189
09/27/2016 15H,11028
09/27/2016 14H,10838
09/27/2016 13H,10342
09/27/2016 12H,9676
09/27/2016 11H,9394
09/27/2016 10H,9429
09/27/2016 09H,9661
09/27/2016 08H,9994
09/27/2016 07H,10554
09/27/2016 06H,11342
09/27/2016 05H,12195
09/27/2016 04H,12931
09/27/2016 03H,13283
09/27/2016 02H,13290
09/27/2016 01H,13090
09/27/2016 00H,13207
09/26/2016 23H,13293
09/26/2016 22H,13352
09/26/2016 21H,13234
09/26/2016 20H,13029
09/26/2016 19H,12771
09/26/2016 18H,12530
09/26/2016 17H,12167
09/26/2016 16H,11789
09/26/2016 15H,11530
09/26/2016 14H,11341
09/26/2016 13H,10765
09/26/2016 12H,10104
09/26/2016 11H,9743
09/26/2016 10H,9724
09/26/2016 09H,9859
09/26/2016 08H,10188
09/26/2016 07H,10736
09/26/2016 06H,11584
09/26/2016 05H,12596
09/26/2016 04H,13495
09/26/2016 03H,14186
09/26/2016 02H,14539
09/26/2016 01H,14732
09/26/2016 00H,14658
09/25/2016 23H,14306
09/25/2016 22H,13747
09/25/2016 21H,13097
09/25/2016 20H,12399
09/25/2016 19H,11652
09/25/2016 18H,10990
09/25/2016 17H,10331
09/25/2016 16H,9732
09/25/2016 15H,9208
09/25/2016 14H,8947
09/25/2016 13H,9086
09/25/2016 12H,8972
09/25/2016 11H,9002
09/25/2016 10H,9164
09/25/2016 09H,9418
09/25/2016 08H,9803
09/25/2016 07H,10331
09/25/2016 06H,10953
09/25/2016 05H,11618
09/25/2016 04H,12297
09/25/2016 03H,12857
09/25/2016 02H,13123
09/25/2016 01H,13261
09/25/2016 00H,13321
09/24/2016 23H,13051
09/24/2016 22H,12571
09/24/2016 21H,11984
09/24/2016 20H,11430
09/24/2016 19H,10919
09/24/2016 18H,10409
09/24/2016 17H,9983
09/24/2016 16H,9671
09/24/2016 15H,9333
09/24/2016 14H,9186
09/24/2016 13H,9193
09/24/2016 12H,8945
09/24/2016 11H,8903
09/24/2016 10H,9027
09/24/2016 09H,9254
09/24/2016 08H,9613
09/24/2016 07H,10143
09/24/2016 06H,10842
09/24/2016 05H,11614
09/24/2016 04H,12257
09/24/2016 03H,12870
09/24/2016 02H,13007
09/24/2016 01H,13139
09/24/2016 00H,13381
09/23/2016 23H,13243
09/23/2016 22H,13055
09/23/2016 21H,12910
09/23/2016 20H,12779
09/23/2016 19H,12396
09/23/2016 18H,12015
09/23/2016 17H,11708
09/23/2016 16H,11462
09/23/2016 15H,11277
09/23/2016 14H,11090
09/23/2016 13H,10725
09/23/2016 12H,10246
09/23/2016 11H,10120
09/23/2016 10H,10303
09/23/2016 09H,10565
09/23/2016 08H,10922
09/23/2016 07H,11436
09/23/2016 06H,12407
09/23/2016 05H,13391
09/23/2016 04H,14236
09/23/2016 03H,14715
09/23/2016 02H,14751
09/23/2016 01H,14714
09/23/2016 00H,14845
09/22/2016 23H,15177
09/22/2016 22H,15271
09/22/2016 21H,14902
09/22/2016 20H,14467
09/22/2016 19H,14223
09/22/2016 18H,13974
09/22/2016 17H,13488
09/22/2016 16H,12786
09/22/2016 15H,12198
09/22/2016 14H,11832
09/22/2016 13H,11622
09/22/2016 12H,11041
09/22/2016 11H,10909
09/22/2016 10H,11041
09/22/2016 09H,11451
09/22/2016 08H,12013
09/22/2016 07H,12840
09/22/2016 06H,13839
09/22/2016 05H,15163
09/22/2016 04H,16221
09/22/2016 03H,16995
09/22/2016 02H,17259
09/22/2016 01H,17532
09/22/2016 00H,17760
09/21/2016 23H,17747
09/21/2016 22H,17359
09/21/2016 21H,16899
09/21/2016 20H,15937
09/21/2016 19H,15080
09/21/2016 18H,14156
09/21/2016 17H,13171
09/21/2016 16H,12480
09/21/2016 15H,11819
09/21/2016 14H,11596
09/21/2016 13H,11307
09/21/2016 12H,10667
09/21/2016 11H,10470
09/21/2016 10H,10563
09/21/2016 09H,10841
09/21/2016 08H,11278
09/21/2016 07H,11898
09/21/2016 06H,12859
09/21/2016 05H,13877
09/21/2016 04H,14715
09/21/2016 03H,15280
09/21/2016 02H,15267
09/21/2016 01H,15010
09/21/2016 00H,15261
09/20/2016 23H,15217
09/20/2016 22H,15040
09/20/2016 21H,14701
09/20/2016 20H,14404
09/20/2016 19H,13947
09/20/2016 18H,13559
09/20/2016 17H,13115
09/20/2016 16H,12854
09/20/2016 15H,12546
09/20/2016 14H,12355
09/20/2016 13H,11842
09/20/2016 12H,11207
09/20/2016 11H,11006
09/20/2016 10H,11110
09/20/2016 09H,11456
09/20/2016 08H,11843
09/20/2016 07H,12465
09/20/2016 06H,13434
09/20/2016 05H,14473
09/20/2016 04H,15357
09/20/2016 03H,15991
09/20/2016 02H,16112
09/20/2016 01H,16093
09/20/2016 00H,16461
09/19/2016 23H,16702
09/19/2016 22H,16844
09/19/2016 21H,16128
09/19/2016 20H,15239
09/19/2016 19H,14240
09/19/2016 18H,13334
09/19/2016 17H,12500
09/19/2016 16H,11585
09/19/2016 15H,11143
09/19/2016 14H,10846
09/19/2016 13H,10485
09/19/2016 12H,9883
09/19/2016 11H,9693
09/19/2016 10H,9794
09/19/2016 09H,10148
09/19/2016 08H,10661
09/19/2016 07H,11394
09/19/2016 06H,12419
09/19/2016 05H,13732
09/19/2016 04H,14952
09/19/2016 03H,16124
09/19/2016 02H,16937
09/19/2016 01H,17694
09/19/2016 00H,17790
09/18/2016 23H,17397
09/18/2016 22H,16626
09/18/2016 21H,15616
09/18/2016 20H,14539
09/18/2016 19H,13365
09/18/2016 18H,12239
09/18/2016 17H,11173
09/18/2016 16H,10328
09/18/2016 15H,9595
09/18/2016 14H,9226
09/18/2016 13H,9305
09/18/2016 12H,9287
09/18/2016 11H,9374
09/18/2016 10H,9592
09/18/2016 09H,9938
09/18/2016 08H,10472
09/18/2016 07H,11180
09/18/2016 06H,12078
09/18/2016 05H,13071
09/18/2016 04H,13947
09/18/2016 03H,14907
09/18/2016 02H,15676
09/18/2016 01H,16376
09/18/2016 00H,16577
09/17/2016 23H,16288
09/17/2016 22H,15695
09/17/2016 21H,14854
09/17/2016 20H,13937
09/17/2016 19H,13084
09/17/2016 18H,12168
09/17/2016 17H,11255
09/17/2016 16H,10454
09/17/2016 15H,9787
09/17/2016 14H,9438
09/17/2016 13H,9443
09/17/2016 12H,9309
09/17/2016 11H,9322
09/17/2016 10H,9518
09/17/2016 09H,9850
09/17/2016 08H,10352
09/17/2016 07H,11060
09/17/2016 06H,12016
09/17/2016 05H,12951
09/17/2016 04H,13856
09/17/2016 03H,14749
09/17/2016 02H,15248
09/17/2016 01H,15771
09/17/2016 00H,16036
09/16/2016 23H,15835
09/16/2016 22H,15379
09/16/2016 21H,14683
09/16/2016 20H,13867
09/16/2016 19H,13098
09/16/2016 18H,12376
09/16/2016 17H,11656
09/16/2016 16H,11043
09/16/2016 15H,10719
09/16/2016 14H,10482
09/16/2016 13H,10176
09/16/2016 12H,9636
09/16/2016 11H,9442
09/16/2016 10H,9587
09/16/2016 09H,9921
09/16/2016 08H,10408
09/16/2016 07H,11153
09/16/2016 06H,12208
09/16/2016 05H,13382
09/16/2016 04H,14481
09/16/2016 03H,15351
09/16/2016 02H,15606
09/16/2016 01H,16109
09/16/2016 00H,16294
09/15/2016 23H,16106
09/15/2016 22H,15748
09/15/2016 21H,15159
09/15/2016 20H,14423
09/15/2016 19H,13753
09/15/2016 18H,12935
09/15/2016 17H,12112
09/15/2016 16H,11543
09/15/2016 15H,11137
09/15/2016 14H,10842
09/15/2016 13H,10459
09/15/2016 12H,9895
09/15/2016 11H,9736
09/15/2016 10H,9900
09/15/2016 09H,10261
09/15/2016 08H,10749
09/15/2016 07H,11508
09/15/2016 06H,12588
09/15/2016 05H,13848
09/15/2016 04H,15024
09/15/2016 03H,15901
09/15/2016 02H,16204
09/15/2016 01H,16592
09/15/2016 00H,16871
09/14/2016 23H,16714
09/14/2016 22H,16285
09/14/2016 21H,15759
09/14/2016 20H,15186
09/14/2016 19H,14568
09/14/2016 18H,13786
09/14/2016 17H,13034
09/14/2016 16H,12375
09/14/2016 15H,11791
09/14/2016 14H,11389
09/14/2016 13H,10953
09/14/2016 12H,10359
09/14/2016 11H,10187
09/14/2016 10H,10334
09/14/2016 09H,10693
09/14/2016 08H,11236
09/14/2016 07H,11956
09/14/2016 06H,12988
09/14/2016 05H,14148
09/14/2016 04H,15138
09/14/2016 03H,15792
09/14/2016 02H,15782
09/14/2016 01H,15952
09/14/2016 00H,16086
09/13/2016 23H,16184
09/13/2016 22H,16021
09/13/2016 21H,15550
09/13/2016 20H,15032
09/13/2016 19H,14572
09/13/2016 18H,13908
09/13/2016 17H,13253
09/13/2016 16H,12666
09/13/2016 15H,12147
09/13/2016 14H,11780
09/13/2016 13H,11308
09/13/2016 12H,10691
09/13/2016 11H,10520
09/13/2016 10H,10657
09/13/2016 09H,11022
09/13/2016 08H,11533
09/13/2016 07H,12274
09/13/2016 06H,13393
09/13/2016 05H,14568
09/13/2016 04H,15641
09/13/2016 03H,16389
09/13/2016 02H,16590
09/13/2016 01H,16954
09/13/2016 00H,17177
09/12/2016 23H,17155
09/12/2016 22H,16929
09/12/2016 21H,16490
09/12/2016 20H,15855
09/12/2016 19H,15251
09/12/2016 18H,14489
09/12/2016 17H,13775
09/12/2016 16H,13077
09/12/2016 15H,12605
09/12/2016 14H,12300
09/12/2016 13H,11806
09/12/2016 12H,11168
09/12/2016 11H,10926
09/12/2016 10H,10969
09/12/2016 09H,11229
09/12/2016 08H,11638
09/12/2016 07H,12404
09/12/2016 06H,13491
09/12/2016 05H,14827
09/12/2016 04H,15947
09/12/2016 03H,16904
09/12/2016 02H,17385
09/12/2016 01H,17997
09/12/2016 00H,18230
09/11/2016 23H,18093
09/11/2016 22H,17746
09/11/2016 21H,17073
09/11/2016 20H,16172
09/11/2016 19H,15192
09/11/2016 18H,14095
09/11/2016 17H,12838
09/11/2016 16H,11611
09/11/2016 15H,10570
09/11/2016 14H,10031
09/11/2016 13H,10111
09/11/2016 12H,10168
09/11/2016 11H,10316
09/11/2016 10H,10622
09/11/2016 09H,11074
09/11/2016 08H,11658
09/11/2016 07H,12448
09/11/2016 06H,13533
09/11/2016 05H,14694
09/11/2016 04H,15742
09/11/2016 03H,16752
09/11/2016 02H,17407
09/11/2016 01H,18155
09/11/2016 00H,18450
09/10/2016 23H,18270
09/10/2016 22H,17710
09/10/2016 21H,16968
09/10/2016 20H,16054
09/10/2016 19H,15096
09/10/2016 18H,14059
09/10/2016 17H,12940
09/10/2016 16H,11897
09/10/2016 15H,10971
09/10/2016 14H,10440
09/10/2016 13H,10522
09/10/2016 12H,10469
09/10/2016 11H,10562
09/10/2016 10H,10863
09/10/2016 09H,11310
09/10/2016 08H,11967
09/10/2016 07H,12783
09/10/2016 06H,13898
09/10/2016 05H,15099
09/10/2016 04H,16121
09/10/2016 03H,17044
09/10/2016 02H,17553
09/10/2016 01H,18284
09/10/2016 00H,18579
09/9/2016 23H,18435
09/9/2016 22H,18009
09/9/2016 21H,17283
09/9/2016 20H,16435
09/9/2016 19H,15560
09/9/2016 18H,14643
09/9/2016 17H,13715
09/9/2016 16H,12906
09/9/2016 15H,12278
09/9/2016 14H,11704
09/9/2016 13H,11273
09/9/2016 12H,10749
09/9/2016 11H,10573
09/9/2016 10H,10706
09/9/2016 09H,11041
09/9/2016 08H,11596
09/9/2016 07H,12398
09/9/2016 06H,13522
09/9/2016 05H,14815
09/9/2016 04H,15824
09/9/2016 03H,16602
09/9/2016 02H,16786
09/9/2016 01H,17171
09/9/2016 00H,17273
09/8/2016 23H,16970
09/8/2016 22H,16494
09/8/2016 21H,15791
09/8/2016 20H,15098
09/8/2016 19H,14344
09/8/2016 18H,13634
09/8/2016 17H,13000
09/8/2016 16H,12430
09/8/2016 15H,11983
09/8/2016 14H,11745
09/8/2016 13H,11218
09/8/2016 12H,10566
09/8/2016 11H,10326
09/8/2016 10H,10421
09/8/2016 09H,10712
09/8/2016 08H,11138
09/8/2016 07H,11809
09/8/2016 06H,12763
09/8/2016 05H,13806
09/8/2016 04H,14694
09/8/2016 03H,15127
09/8/2016 02H,14869
09/8/2016 01H,14752
09/8/2016 00H,14724
09/7/2016 23H,14680
09/7/2016 22H,14515
09/7/2016 21H,14279
09/7/2016 20H,13963
09/7/2016 19H,13602
09/7/2016 18H,13373
09/7/2016 17H,13157
09/7/2016 16H,12951
09/7/2016 15H,12961
09/7/2016 14H,12880
09/7/2016 13H,12393
09/7/2016 12H,11763
09/7/2016 11H,11618
09/7/2016 10H,11715
09/7/2016 09H,12060
09/7/2016 08H,12576
09/7/2016 07H,13377
09/7/2016 06H,14482
09/7/2016 05H,15712
09/7/2016 04H,16516
09/7/2016 03H,17064
09/7/2016 02H,17076
09/7/2016 01H,17261
09/7/2016 00H,17473
09/6/2016 23H,17471
09/6/2016 22H,17279
09/6/2016 21H,16778
09/6/2016 20H,16071
09/6/2016 19H,15274
09/6/2016 18H,14433
09/6/2016 17H,13536
09/6/2016 16H,12740
09/6/2016 15H,12096
09/6/2016 14H,11601
09/6/2016 13H,11114
09/6/2016 12H,10538
09/6/2016 11H,10396
09/6/2016 10H,10562
09/6/2016 09H,10958
09/6/2016 08H,11500
09/6/2016 07H,12299
09/6/2016 06H,13418
09/6/2016 05H,14798
09/6/2016 04H,16079
09/6/2016 03H,17089
09/6/2016 02H,17532
09/6/2016 01H,18136
09/6/2016 00H,18194
09/5/2016 23H,17823
09/5/2016 22H,17221
09/5/2016 21H,16405
09/5/2016 20H,15517
09/5/2016 19H,14560
09/5/2016 18H,13482
09/5/2016 17H,12305
09/5/2016 16H,11190
09/5/2016 15H,10332
09/5/2016 14H,9867
09/5/2016 13H,9956
09/5/2016 12H,9878
09/5/2016 11H,9931
09/5/2016 10H,10175
09/5/2016 09H,10579
09/5/2016 08H,11183
09/5/2016 07H,11962
09/5/2016 06H,12940
09/5/2016 05H,14086
09/5/2016 04H,15064
09/5/2016 03H,15981
09/5/2016 02H,16493
09/5/2016 01H,17182
09/5/2016 00H,17301
09/4/2016 23H,16982
09/4/2016 22H,16450
09/4/2016 21H,15735
09/4/2016 20H,14958
09/4/2016 19H,14142
09/4/2016 18H,13178
09/4/2016 17H,12164
09/4/2016 16H,11191
09/4/2016 15H,10316
09/4/2016 14H,9816
09/4/2016 13H,9979
09/4/2016 12H,10035
09/4/2016 11H,10269
09/4/2016 10H,10632
09/4/2016 09H,11122
09/4/2016 08H,11752
09/4/2016 07H,12629
09/4/2016 06H,13697
09/4/2016 05H,14802
09/4/2016 04H,15858
09/4/2016 03H,16841
09/4/2016 02H,17517
09/4/2016 01H,18334
09/4/2016 00H,18658
09/3/2016 23H,18542
09/3/2016 22H,18385
09/3/2016 21H,17664
09/3/2016 20H,16914
09/3/2016 19H,16020
09/3/2016 18H,15003
09/3/2016 17H,13878
09/3/2016 16H,12738
09/3/2016 15H,11730
09/3/2016 14H,11065
09/3/2016 13H,11237
09/3/2016 12H,11281
09/3/2016 11H,11453
09/3/2016 10H,11843
09/3/2016 09H,12383
09/3/2016 08H,13082
09/3/2016 07H,13955
09/3/2016 06H,14910
09/3/2016 05H,16080
09/3/2016 04H,17128
09/3/2016 03H,17992
09/3/2016 02H,18420
09/3/2016 01H,19100
09/3/2016 00H,19523
09/2/2016 23H,19474
09/2/2016 22H,19183
09/2/2016 21H,18587
09/2/2016 20H,17771
09/2/2016 19H,16927
09/2/2016 18H,16006
09/2/2016 17H,15026
09/2/2016 16H,14121
09/2/2016 15H,13382
09/2/2016 14H,12782
09/2/2016 13H,12362
09/2/2016 12H,11874
09/2/2016 11H,11755
09/2/2016 10H,11965
09/2/2016 09H,12407
09/2/2016 08H,13052
09/2/2016 07H,13909
09/2/2016 06H,15031
09/2/2016 05H,16388
09/2/2016 04H,17511
09/2/2016 03H,18282
09/2/2016 02H,18492
09/2/2016 01H,19208
09/2/2016 00H,19663
09/1/2016 23H,19530
09/1/2016 22H,19077
09/1/2016 21H,18309
09/1/2016 20H,17520
09/1/2016 19H,16729
09/1/2016 18H,15871
09/1/2016 17H,14944
09/1/2016 16H,14304
09/1/2016 15H,13753
09/1/2016 14H,13262
09/1/2016 13H,12787
09/1/2016 12H,12197
09/1/2016 11H,12038
09/1/2016 10H,12264
09/1/2016 09H,12652
09/1/2016 08H,13279
09/1/2016 07H,14160
09/1/2016 06H,15299
09/1/2016 05H,16660
09/1/2016 04H,17820
09/1/2016 03H,18578
09/1/2016 02H,18929
09/1/2016 01H,19437
09/1/2016 00H,19611
08/31/2016 23H,19339
08/31/2016 22H,18852
08/31/2016 21H,18169
08/31/2016 20H,17427
08/31/2016 19H,16700
08/31/2016 18H,15828
08/31/2016 17H,14887
08/31/2016 16H,14031
08/31/2016 15H,13266
08/31/2016 14H,12721
08/31/2016 13H,12270
08/31/2016 12H,11688
08/31/2016 11H,11508
08/31/2016 10H,11693
08/31/2016 09H,12071
08/31/2016 08H,12654
08/31/2016 07H,13463
08/31/2016 06H,14653
08/31/2016 05H,16020
08/31/2016 04H,17262
08/31/2016 03H,18070
08/31/2016 02H,18350
08/31/2016 01H,18950
08/31/2016 00H,19472
08/30/2016 23H,19339
08/30/2016 22H,18935
08/30/2016 21H,18229
08/30/2016 20H,17413
08/30/2016 19H,16669
08/30/2016 18H,15740
08/30/2016 17H,14693
08/30/2016 16H,13661
08/30/2016 15H,12830
08/30/2016 14H,12240
08/30/2016 13H,11748
08/30/2016 12H,11159
08/30/2016 11H,11019
08/30/2016 10H,11203
