Demand for New England (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389942&sdid=EBA.NE-ALL.D.H
12:32:10 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.D.H megawatthours
07/22/2016 12H,16727
07/22/2016 11H,15512
07/22/2016 10H,14728
07/22/2016 09H,14439
07/22/2016 08H,14586
07/22/2016 07H,14906
07/22/2016 06H,15120
07/22/2016 05H,15368
07/22/2016 04H,16029
07/22/2016 03H,17694
07/22/2016 02H,19392
07/22/2016 01H,20171
07/22/2016 00H,20572
07/21/2016 23H,21154
07/21/2016 22H,21396
07/21/2016 21H,21164
07/21/2016 20H,20629
07/21/2016 19H,20041
07/21/2016 18H,19418
07/21/2016 17H,18695
07/21/2016 16H,18111
07/21/2016 15H,17417
07/21/2016 14H,16586
07/21/2016 13H,15804
07/21/2016 12H,15204
07/21/2016 11H,13687
07/21/2016 10H,12644
07/21/2016 09H,11836
07/21/2016 08H,11479
07/21/2016 07H,11713
07/21/2016 06H,12194
07/21/2016 05H,12913
07/21/2016 04H,13855
07/21/2016 03H,15465
07/21/2016 02H,17058
07/21/2016 01H,17710
07/21/2016 00H,17970
07/20/2016 23H,18526
07/20/2016 22H,18808
07/20/2016 21H,18618
07/20/2016 20H,18191
07/20/2016 19H,17836
07/20/2016 18H,17443
07/20/2016 17H,16941
07/20/2016 16H,16603
07/20/2016 15H,16157
07/20/2016 14H,15689
07/20/2016 13H,15105
07/20/2016 12H,14256
07/20/2016 11H,13174
07/20/2016 10H,12196
07/20/2016 09H,11882
07/20/2016 08H,11801
07/20/2016 07H,12125
07/20/2016 06H,12360
07/20/2016 05H,12717
07/20/2016 04H,13599
07/20/2016 03H,15194
07/20/2016 02H,16800
07/20/2016 01H,17524
07/20/2016 00H,18032
07/19/2016 23H,18777
07/19/2016 22H,19286
07/19/2016 21H,19399
07/19/2016 20H,19393
07/19/2016 19H,19340
07/19/2016 18H,19247
07/19/2016 17H,19021
07/19/2016 16H,18835
07/19/2016 15H,18374
07/19/2016 14H,17824
07/19/2016 13H,17283
07/19/2016 12H,16520
07/19/2016 11H,15563
07/19/2016 10H,14909
07/19/2016 09H,14943
07/19/2016 08H,14802
07/19/2016 07H,14791
07/19/2016 06H,15181
07/19/2016 05H,15607
07/19/2016 04H,16660
07/19/2016 03H,18147
07/19/2016 02H,19881
07/19/2016 01H,20707
07/19/2016 00H,21066
07/18/2016 23H,21484
07/18/2016 22H,21851
07/18/2016 21H,22391
07/18/2016 20H,23083
07/18/2016 19H,23617
07/18/2016 18H,23208
07/18/2016 17H,22450
07/18/2016 16H,21671
07/18/2016 15H,20622
07/18/2016 14H,19360
07/18/2016 13H,18110
07/18/2016 12H,16936
07/18/2016 11H,15871
07/18/2016 10H,14714
07/18/2016 09H,14567
07/18/2016 08H,14474
07/18/2016 07H,14423
07/18/2016 06H,14692
07/18/2016 05H,14812
07/18/2016 04H,15966
07/18/2016 03H,17364
07/18/2016 02H,19015
07/18/2016 01H,19613
07/18/2016 00H,19919
07/17/2016 23H,20409
07/17/2016 22H,20510
07/17/2016 21H,20252
07/17/2016 20H,19857
07/17/2016 19H,19477
07/17/2016 18H,19107
07/17/2016 17H,18667
07/17/2016 16H,17930
07/17/2016 15H,16991
07/17/2016 14H,15924
07/17/2016 13H,15015
07/17/2016 12H,15007
07/17/2016 11H,14400
07/17/2016 10H,14447
07/17/2016 09H,14508
07/17/2016 08H,14650
07/17/2016 07H,14740
07/17/2016 06H,14825
07/17/2016 05H,15160
07/17/2016 04H,16105
07/17/2016 03H,17476
07/17/2016 02H,18807
07/17/2016 01H,19346
07/17/2016 00H,19696
07/16/2016 23H,20308
07/16/2016 22H,20751
07/16/2016 21H,20749
07/16/2016 20H,20591
07/16/2016 19H,20236
07/16/2016 18H,19919
07/16/2016 17H,19495
07/16/2016 16H,18988
07/16/2016 15H,18259
07/16/2016 14H,17266
07/16/2016 13H,16050
07/16/2016 12H,14823
07/16/2016 11H,14706
07/16/2016 10H,14229
07/16/2016 09H,14323
07/16/2016 08H,14355
07/16/2016 07H,14865
07/16/2016 06H,15272
07/16/2016 05H,16029
07/16/2016 04H,17194
07/16/2016 03H,18813
07/16/2016 02H,20441
07/16/2016 01H,21237
07/16/2016 00H,21890
07/15/2016 23H,22552
07/15/2016 22H,22878
07/15/2016 21H,22910
07/15/2016 20H,22900
07/15/2016 19H,22884
07/15/2016 18H,22723
07/15/2016 17H,22308
07/15/2016 16H,21802
07/15/2016 15H,21075
07/15/2016 14H,19958
07/15/2016 13H,18749
07/15/2016 12H,17195
07/15/2016 11H,15380
07/15/2016 10H,14285
07/15/2016 09H,14275
07/15/2016 08H,14301
07/15/2016 07H,14573
07/15/2016 06H,15049
07/15/2016 05H,15563
07/15/2016 04H,16506
07/15/2016 03H,17856
07/15/2016 02H,19467
07/15/2016 01H,20130
07/15/2016 00H,20399
07/14/2016 23H,20889
07/14/2016 22H,21184
07/14/2016 21H,21173
07/14/2016 20H,21184
07/14/2016 19H,21056
07/14/2016 18H,20822
07/14/2016 17H,20472
07/14/2016 16H,20048
07/14/2016 15H,19465
07/14/2016 14H,18635
07/14/2016 13H,17802
07/14/2016 12H,16822
07/14/2016 11H,15358
07/14/2016 10H,14349
07/14/2016 09H,14136
07/14/2016 08H,13929
07/14/2016 07H,14090
07/14/2016 06H,14368
07/14/2016 05H,14736
07/14/2016 04H,15937
07/14/2016 03H,17567
07/14/2016 02H,19419
07/14/2016 01H,20245
07/14/2016 00H,20869
07/13/2016 23H,21671
07/13/2016 22H,22147
07/13/2016 21H,22086
07/13/2016 20H,21828
07/13/2016 19H,21503
07/13/2016 18H,21126
07/13/2016 17H,20403
07/13/2016 16H,19669
07/13/2016 15H,18757
07/13/2016 14H,17733
07/13/2016 13H,16749
07/13/2016 12H,15545
07/13/2016 11H,14018
07/13/2016 10H,13492
07/13/2016 09H,13147
07/13/2016 08H,13048
07/13/2016 07H,13024
07/13/2016 06H,13215
07/13/2016 05H,13756
07/13/2016 04H,14516
07/13/2016 03H,16179
07/13/2016 02H,17777
07/13/2016 01H,18391
07/13/2016 00H,18817
07/12/2016 23H,19456
07/12/2016 22H,19744
07/12/2016 21H,19546
07/12/2016 20H,19141
07/12/2016 19H,18683
07/12/2016 18H,18183
07/12/2016 17H,17601
07/12/2016 16H,17133
07/12/2016 15H,16534
07/12/2016 14H,15805
07/12/2016 13H,15040
07/12/2016 12H,14059
07/12/2016 11H,12597
07/12/2016 10H,11867
07/12/2016 09H,11811
07/12/2016 08H,11880
07/12/2016 07H,12085
07/12/2016 06H,12402
07/12/2016 05H,12441
07/12/2016 04H,12883
07/12/2016 03H,14418
07/12/2016 02H,15893
07/12/2016 01H,16351
07/12/2016 00H,16524
07/11/2016 23H,16858
07/11/2016 22H,16939
07/11/2016 21H,16746
07/11/2016 20H,16413
07/11/2016 19H,16141
07/11/2016 18H,15990
07/11/2016 17H,15787
07/11/2016 16H,15715
07/11/2016 15H,15436
07/11/2016 14H,15004
07/11/2016 13H,14477
07/11/2016 12H,13644
07/11/2016 11H,12326
07/11/2016 10H,11257
07/11/2016 09H,10591
07/11/2016 08H,10352
07/11/2016 07H,10412
07/11/2016 06H,10697
07/11/2016 05H,11149
07/11/2016 04H,11833
07/11/2016 03H,13010
07/11/2016 02H,14085
07/11/2016 01H,14498
07/11/2016 00H,14549
07/10/2016 23H,14704
07/10/2016 22H,14662
07/10/2016 21H,14348
07/10/2016 20H,14067
07/10/2016 19H,13926
07/10/2016 18H,13863
07/10/2016 17H,13751
07/10/2016 16H,13510
07/10/2016 15H,13115
07/10/2016 14H,12491
07/10/2016 13H,11632
07/10/2016 12H,11032
07/10/2016 11H,10560
07/10/2016 10H,10206
07/10/2016 09H,10062
07/10/2016 08H,10103
07/10/2016 07H,10249
07/10/2016 06H,10295
07/10/2016 05H,10793
07/10/2016 04H,11588
07/10/2016 03H,12553
07/10/2016 02H,13400
07/10/2016 01H,13793
07/10/2016 00H,13738
07/9/2016 23H,13814
07/9/2016 22H,13895
07/9/2016 21H,13875
07/9/2016 20H,13825
07/9/2016 19H,13786
07/9/2016 18H,13921
07/9/2016 17H,14074
07/9/2016 16H,14071
07/9/2016 15H,13875
07/9/2016 14H,13464
07/9/2016 13H,12723
07/9/2016 12H,12030
07/9/2016 11H,11331
07/9/2016 10H,11155
07/9/2016 09H,10941
07/9/2016 08H,10799
07/9/2016 07H,11032
07/9/2016 06H,11213
07/9/2016 05H,11858
07/9/2016 04H,12882
07/9/2016 03H,14186
07/9/2016 02H,15347
07/9/2016 01H,15895
07/9/2016 00H,16104
07/8/2016 23H,16596
07/8/2016 22H,17078
07/8/2016 21H,17257
07/8/2016 20H,17279
07/8/2016 19H,17313
07/8/2016 18H,17277
07/8/2016 17H,17155
07/8/2016 16H,17064
07/8/2016 15H,16875
07/8/2016 14H,16631
07/8/2016 13H,16191
07/8/2016 12H,15430
07/8/2016 11H,14449
07/8/2016 10H,13795
07/8/2016 09H,13618
07/8/2016 08H,13516
07/8/2016 07H,13510
07/8/2016 06H,13987
07/8/2016 05H,14262
07/8/2016 04H,15466
07/8/2016 03H,16682
07/8/2016 02H,18188
07/8/2016 01H,18823
07/8/2016 00H,19156
07/7/2016 23H,19689
07/7/2016 22H,20160
07/7/2016 21H,20387
07/7/2016 20H,20575
07/7/2016 19H,20877
07/7/2016 18H,20711
07/7/2016 17H,20309
07/7/2016 16H,19784
07/7/2016 15H,18983
07/7/2016 14H,18319
07/7/2016 13H,17618
07/7/2016 12H,16677
07/7/2016 11H,15948
07/7/2016 10H,15126
07/7/2016 09H,14704
07/7/2016 08H,14733
07/7/2016 07H,15098
07/7/2016 06H,15476
07/7/2016 05H,16048
07/7/2016 04H,17059
07/7/2016 03H,18765
07/7/2016 02H,20667
07/7/2016 01H,21499
07/7/2016 00H,22108
07/6/2016 23H,22760
07/6/2016 22H,23010
07/6/2016 21H,22881
07/6/2016 20H,22581
07/6/2016 19H,22306
07/6/2016 18H,21845
07/6/2016 17H,21151
07/6/2016 16H,20426
07/6/2016 15H,19519
07/6/2016 14H,18394
07/6/2016 13H,17199
07/6/2016 12H,16429
07/6/2016 11H,15378
07/6/2016 10H,14062
07/6/2016 09H,13579
07/6/2016 08H,13564
07/6/2016 07H,13744
07/6/2016 06H,14169
07/6/2016 05H,14786
07/6/2016 04H,15647
07/6/2016 03H,17095
07/6/2016 02H,18808
07/6/2016 01H,19499
07/6/2016 00H,20076
07/5/2016 23H,20553
07/5/2016 22H,20555
07/5/2016 21H,20037
07/5/2016 20H,19422
07/5/2016 19H,18841
07/5/2016 18H,18381
07/5/2016 17H,18009
07/5/2016 16H,17647
07/5/2016 15H,17157
07/5/2016 14H,16498
07/5/2016 13H,15795
07/5/2016 12H,14799
07/5/2016 11H,13558
07/5/2016 10H,12650
07/5/2016 09H,12202
07/5/2016 08H,12067
07/5/2016 07H,12312
07/5/2016 06H,12396
07/5/2016 05H,12435
07/5/2016 04H,13471
07/5/2016 03H,14669
07/5/2016 02H,15674
07/5/2016 01H,16157
07/5/2016 00H,16452
07/4/2016 23H,17000
07/4/2016 22H,17187
07/4/2016 21H,16824
07/4/2016 20H,16300
07/4/2016 19H,15858
07/4/2016 18H,15541
07/4/2016 17H,15227
07/4/2016 16H,14736
07/4/2016 15H,14130
07/4/2016 14H,13348
07/4/2016 13H,12547
07/4/2016 12H,11832
07/4/2016 11H,10867
07/4/2016 10H,10352
07/4/2016 09H,10101
07/4/2016 08H,10168
07/4/2016 07H,10416
07/4/2016 06H,10863
07/4/2016 05H,11523
07/4/2016 04H,12469
07/4/2016 03H,13441
07/4/2016 02H,14167
07/4/2016 01H,14342
07/4/2016 00H,14572
07/3/2016 23H,14934
07/3/2016 22H,15042
07/3/2016 21H,14779
07/3/2016 20H,14393
07/3/2016 19H,14102
07/3/2016 18H,13860
07/3/2016 17H,13629
07/3/2016 16H,13303
07/3/2016 15H,12850
07/3/2016 14H,12317
07/3/2016 13H,11845
07/3/2016 12H,11519
07/3/2016 11H,10806
07/3/2016 10H,10598
07/3/2016 09H,10691
07/3/2016 08H,10788
07/3/2016 07H,10902
07/3/2016 06H,11032
07/3/2016 05H,11336
07/3/2016 04H,11986
07/3/2016 03H,13048
07/3/2016 02H,13938
07/3/2016 01H,14218
07/3/2016 00H,14531
07/2/2016 23H,14863
07/2/2016 22H,14816
07/2/2016 21H,14565
07/2/2016 20H,14397
07/2/2016 19H,14550
07/2/2016 18H,14444
07/2/2016 17H,14442
07/2/2016 16H,14542
07/2/2016 15H,14146
07/2/2016 14H,13794
07/2/2016 13H,13256
07/2/2016 12H,13174
07/2/2016 11H,12612
07/2/2016 10H,12307
07/2/2016 09H,12369
07/2/2016 08H,12487
07/2/2016 07H,12552
07/2/2016 06H,12611
07/2/2016 05H,12977
07/2/2016 04H,14059
07/2/2016 03H,15422
07/2/2016 02H,16781
07/2/2016 01H,17382
07/2/2016 00H,17697
07/1/2016 23H,18228
07/1/2016 22H,18697
07/1/2016 21H,18861
07/1/2016 20H,18941
07/1/2016 19H,19037
07/1/2016 18H,18932
07/1/2016 17H,18659
07/1/2016 16H,18366
07/1/2016 15H,17762
07/1/2016 14H,16902
07/1/2016 13H,15939
07/1/2016 12H,14782
07/1/2016 11H,13329
07/1/2016 10H,12576
07/1/2016 09H,12632
07/1/2016 08H,12549
07/1/2016 07H,12556
07/1/2016 06H,12581
07/1/2016 05H,13183
07/1/2016 04H,14447
07/1/2016 03H,16075
07/1/2016 02H,17629
07/1/2016 01H,18189
07/1/2016 00H,18717
06/30/2016 23H,19301
06/30/2016 22H,19510
06/30/2016 21H,19391
06/30/2016 20H,19159
06/30/2016 19H,18956
06/30/2016 18H,18648
06/30/2016 17H,18094
06/30/2016 16H,17697
06/30/2016 15H,17139
06/30/2016 14H,16492
06/30/2016 13H,15832
06/30/2016 12H,14942
06/30/2016 11H,13833
06/30/2016 10H,12878
06/30/2016 09H,12840
06/30/2016 08H,12736
06/30/2016 07H,12634
06/30/2016 06H,12831
06/30/2016 05H,13193
06/30/2016 04H,14525
06/30/2016 03H,16244
06/30/2016 02H,17876
06/30/2016 01H,18545
06/30/2016 00H,19063
06/29/2016 23H,19507
06/29/2016 22H,19794
06/29/2016 21H,19797
06/29/2016 20H,19674
06/29/2016 19H,19463
06/29/2016 18H,19103
06/29/2016 17H,18596
06/29/2016 16H,18217
06/29/2016 15H,17701
06/29/2016 14H,17036
06/29/2016 13H,16412
06/29/2016 12H,15543
06/29/2016 11H,14239
06/29/2016 10H,13297
06/29/2016 09H,13040
06/29/2016 08H,12989
06/29/2016 07H,13016
06/29/2016 06H,13064
06/29/2016 05H,13204
06/29/2016 04H,14087
06/29/2016 03H,15534
06/29/2016 02H,16946
06/29/2016 01H,17540
06/29/2016 00H,17633
06/28/2016 23H,17897
06/28/2016 22H,18164
06/28/2016 21H,18143
06/28/2016 20H,18029
06/28/2016 19H,18075
06/28/2016 18H,18021
06/28/2016 17H,17818
06/28/2016 16H,17741
06/28/2016 15H,17411
06/28/2016 14H,16892
06/28/2016 13H,16343
06/28/2016 12H,15504
06/28/2016 11H,14171
06/28/2016 10H,13333
06/28/2016 09H,13117
06/28/2016 08H,12919
06/28/2016 07H,12801
06/28/2016 06H,12942
06/28/2016 05H,13238
06/28/2016 04H,14135
06/28/2016 03H,15628
06/28/2016 02H,17092
06/28/2016 01H,17699
06/28/2016 00H,17906
06/27/2016 23H,18296
06/27/2016 22H,18707
06/27/2016 21H,18722
06/27/2016 20H,18744
06/27/2016 19H,18724
06/27/2016 18H,18540
06/27/2016 17H,18084
06/27/2016 16H,17658
06/27/2016 15H,17050
06/27/2016 14H,16302
06/27/2016 13H,15548
06/27/2016 12H,14672
06/27/2016 11H,13269
06/27/2016 10H,12348
06/27/2016 09H,12025
06/27/2016 08H,11844
06/27/2016 07H,11976
06/27/2016 06H,12118
06/27/2016 05H,12374
06/27/2016 04H,13258
06/27/2016 03H,14601
06/27/2016 02H,15993
06/27/2016 01H,16481
06/27/2016 00H,16839
06/26/2016 23H,17272
06/26/2016 22H,17277
06/26/2016 21H,16854
06/26/2016 20H,16351
06/26/2016 19H,15875
06/26/2016 18H,15444
06/26/2016 17H,14956
06/26/2016 16H,14333
06/26/2016 15H,13631
06/26/2016 14H,12863
06/26/2016 13H,12044
06/26/2016 12H,11680
06/26/2016 11H,11031
06/26/2016 10H,10861
06/26/2016 09H,11006
06/26/2016 08H,11118
06/26/2016 07H,11242
06/26/2016 06H,11248
06/26/2016 05H,11643
06/26/2016 04H,12473
06/26/2016 03H,13708
06/26/2016 02H,14809
06/26/2016 01H,15161
06/26/2016 00H,15548
06/25/2016 23H,16045
06/25/2016 22H,16129
06/25/2016 21H,15845
06/25/2016 20H,15488
06/25/2016 19H,15193
06/25/2016 18H,14932
06/25/2016 17H,14722
06/25/2016 16H,14457
06/25/2016 15H,14071
06/25/2016 14H,13560
06/25/2016 13H,12971
06/25/2016 12H,12057
06/25/2016 11H,11339
06/25/2016 10H,11390
06/25/2016 09H,11254
06/25/2016 08H,11279
06/25/2016 07H,11433
06/25/2016 06H,11709
06/25/2016 05H,12204
06/25/2016 04H,12965
06/25/2016 03H,14153
06/25/2016 02H,15405
06/25/2016 01H,15895
06/25/2016 00H,16393
06/24/2016 23H,17043
06/24/2016 22H,17412
06/24/2016 21H,17370
06/24/2016 20H,17165
06/24/2016 19H,16953
06/24/2016 18H,16676
06/24/2016 17H,16352
06/24/2016 16H,16112
06/24/2016 15H,15782
06/24/2016 14H,15304
06/24/2016 13H,14699
06/24/2016 12H,13766
06/24/2016 11H,12689
06/24/2016 10H,12197
06/24/2016 09H,11993
06/24/2016 08H,11870
06/24/2016 07H,11841
06/24/2016 06H,11792
06/24/2016 05H,12291
06/24/2016 04H,13222
06/24/2016 03H,14768
06/24/2016 02H,16232
06/24/2016 01H,16704
06/24/2016 00H,16952
06/23/2016 23H,17253
06/23/2016 22H,17377
06/23/2016 21H,17420
06/23/2016 20H,17383
06/23/2016 19H,17195
06/23/2016 18H,16861
06/23/2016 17H,16348
06/23/2016 16H,15973
06/23/2016 15H,15459
06/23/2016 14H,14903
06/23/2016 13H,14326
06/23/2016 12H,13531
06/23/2016 11H,12235
06/23/2016 10H,11511
06/23/2016 09H,11442
06/23/2016 08H,11213
06/23/2016 07H,11242
06/23/2016 06H,11241
06/23/2016 05H,11533
06/23/2016 04H,12619
06/23/2016 03H,14139
06/23/2016 02H,15602
06/23/2016 01H,16143
06/23/2016 00H,16466
06/22/2016 23H,16906
06/22/2016 22H,17075
06/22/2016 21H,16842
06/22/2016 20H,16599
06/22/2016 19H,16536
06/22/2016 18H,16662
06/22/2016 17H,16722
06/22/2016 16H,16605
06/22/2016 15H,16054
06/22/2016 14H,15459
06/22/2016 13H,14855
06/22/2016 12H,13965
06/22/2016 11H,12846
06/22/2016 10H,11822
06/22/2016 09H,11784
06/22/2016 08H,11693
06/22/2016 07H,11718
06/22/2016 06H,11958
06/22/2016 05H,12324
06/22/2016 04H,13330
06/22/2016 03H,15051
06/22/2016 02H,16754
06/22/2016 01H,17524
06/22/2016 00H,18094
06/21/2016 23H,18739
06/21/2016 22H,19102
06/21/2016 21H,19078
06/21/2016 20H,18778
06/21/2016 19H,18480
06/21/2016 18H,18254
06/21/2016 17H,17855
06/21/2016 16H,17586
06/21/2016 15H,16926
06/21/2016 14H,16403
06/21/2016 13H,15811
06/21/2016 12H,15005
06/21/2016 11H,13736
06/21/2016 10H,13010
06/21/2016 09H,12539
06/21/2016 08H,12397
06/21/2016 07H,12314
06/21/2016 06H,12525
06/21/2016 05H,12867
06/21/2016 04H,13779
06/21/2016 03H,15485
06/21/2016 02H,17158
06/21/2016 01H,17911
06/21/2016 00H,18426
06/20/2016 23H,19026
06/20/2016 22H,19346
06/20/2016 21H,19279
06/20/2016 20H,18941
06/20/2016 19H,18617
06/20/2016 18H,18169
06/20/2016 17H,17545
06/20/2016 16H,16987
06/20/2016 15H,16385
06/20/2016 14H,15707
06/20/2016 13H,15021
06/20/2016 12H,14099
06/20/2016 11H,12617
06/20/2016 10H,11758
06/20/2016 09H,11496
06/20/2016 08H,11354
06/20/2016 07H,11222
06/20/2016 06H,11391
06/20/2016 05H,11647
06/20/2016 04H,12364
06/20/2016 03H,13702
06/20/2016 02H,14939
06/20/2016 01H,15190
06/20/2016 00H,15323
06/19/2016 23H,15693
06/19/2016 22H,15806
06/19/2016 21H,15560
06/19/2016 20H,15187
06/19/2016 19H,14824
06/19/2016 18H,14490
06/19/2016 17H,14166
06/19/2016 16H,13721
06/19/2016 15H,13148
06/19/2016 14H,12544
06/19/2016 13H,12107
06/19/2016 12H,11869
06/19/2016 11H,11359
06/19/2016 10H,10974
06/19/2016 09H,11072
06/19/2016 08H,10976
06/19/2016 07H,11134
06/19/2016 06H,11316
06/19/2016 05H,11606
06/19/2016 04H,12439
06/19/2016 03H,13402
06/19/2016 02H,14480
06/19/2016 01H,14794
06/19/2016 00H,15088
06/18/2016 23H,15485
06/18/2016 22H,15539
06/18/2016 21H,15267
06/18/2016 20H,14910
06/18/2016 19H,14600
06/18/2016 18H,14377
06/18/2016 17H,14220
06/18/2016 16H,13998
06/18/2016 15H,13649
06/18/2016 14H,13145
06/18/2016 13H,12482
06/18/2016 12H,12080
06/18/2016 11H,11332
06/18/2016 10H,11014
06/18/2016 09H,10969
06/18/2016 08H,11033
06/18/2016 07H,11084
06/18/2016 06H,11486
06/18/2016 05H,11803
06/18/2016 04H,12597
06/18/2016 03H,13803
06/18/2016 02H,15051
06/18/2016 01H,15478
06/18/2016 00H,15883
06/17/2016 23H,16499
06/17/2016 22H,16856
06/17/2016 21H,16847
06/17/2016 20H,16676
06/17/2016 19H,16532
06/17/2016 18H,16350
06/17/2016 17H,16015
06/17/2016 16H,15791
06/17/2016 15H,15491
06/17/2016 14H,15119
06/17/2016 13H,14656
06/17/2016 12H,13918
06/17/2016 11H,12858
06/17/2016 10H,12093
06/17/2016 09H,12014
06/17/2016 08H,11942
06/17/2016 07H,12041
06/17/2016 06H,12342
06/17/2016 05H,12673
06/17/2016 04H,13132
06/17/2016 03H,14758
06/17/2016 02H,16315
06/17/2016 01H,16917
06/17/2016 00H,17260
06/16/2016 23H,17760
06/16/2016 22H,17967
06/16/2016 21H,17879
06/16/2016 20H,17613
06/16/2016 19H,17341
06/16/2016 18H,17023
06/16/2016 17H,16656
06/16/2016 16H,16385
06/16/2016 15H,15966
06/16/2016 14H,15469
06/16/2016 13H,14940
06/16/2016 12H,14139
06/16/2016 11H,12835
06/16/2016 10H,11929
06/16/2016 09H,11579
06/16/2016 08H,11627
06/16/2016 07H,11555
06/16/2016 06H,11678
06/16/2016 05H,12096
06/16/2016 04H,12910
06/16/2016 03H,14510
06/16/2016 02H,16097
06/16/2016 01H,16702
06/16/2016 00H,16998
06/15/2016 23H,17426
06/15/2016 22H,17598
06/15/2016 21H,17400
06/15/2016 20H,17074
06/15/2016 19H,16751
06/15/2016 18H,16400
06/15/2016 17H,15948
06/15/2016 16H,15669
06/15/2016 15H,15307
06/15/2016 14H,14838
06/15/2016 13H,14343
06/15/2016 12H,13635
06/15/2016 11H,12247
06/15/2016 10H,11045
06/15/2016 09H,10693
06/15/2016 08H,10600
06/15/2016 07H,10525
06/15/2016 06H,10589
06/15/2016 05H,11132
06/15/2016 04H,11863
06/15/2016 03H,13330
06/15/2016 02H,14767
06/15/2016 01H,15233
06/15/2016 00H,15384
06/14/2016 23H,15633
06/14/2016 22H,15682
06/14/2016 21H,15397
06/14/2016 20H,15017
06/14/2016 19H,14721
06/14/2016 18H,14526
06/14/2016 17H,14279
06/14/2016 16H,14176
06/14/2016 15H,14237
06/14/2016 14H,14046
06/14/2016 13H,13819
06/14/2016 12H,13370
06/14/2016 11H,12189
06/14/2016 10H,11121
06/14/2016 09H,10846
06/14/2016 08H,10650
06/14/2016 07H,10601
06/14/2016 06H,10575
06/14/2016 05H,10706
06/14/2016 04H,11536
06/14/2016 03H,12713
06/14/2016 02H,14087
06/14/2016 01H,14646
06/14/2016 00H,14655
06/13/2016 23H,14768
06/13/2016 22H,14867
06/13/2016 21H,14740
06/13/2016 20H,14566
06/13/2016 19H,14456
06/13/2016 18H,14524
06/13/2016 17H,14462
06/13/2016 16H,14399
06/13/2016 15H,14228
06/13/2016 14H,13867
06/13/2016 13H,13541
06/13/2016 12H,13005
06/13/2016 11H,11888
06/13/2016 10H,11072
06/13/2016 09H,10604
06/13/2016 08H,10367
06/13/2016 07H,10251
06/13/2016 06H,10137
06/13/2016 05H,10245
06/13/2016 04H,10746
06/13/2016 03H,11775
06/13/2016 02H,12896
06/13/2016 01H,13353
06/13/2016 00H,13301
06/12/2016 23H,13401
06/12/2016 22H,13423
06/12/2016 21H,13287
06/12/2016 20H,13465
06/12/2016 19H,13410
06/12/2016 18H,13260
06/12/2016 17H,13390
06/12/2016 16H,13274
06/12/2016 15H,12964
06/12/2016 14H,12519
06/12/2016 13H,12080
06/12/2016 12H,11210
06/12/2016 11H,10494
06/12/2016 10H,10343
06/12/2016 09H,10416
06/12/2016 08H,10421
06/12/2016 07H,10209
06/12/2016 06H,10234
06/12/2016 05H,10510
06/12/2016 04H,11242
06/12/2016 03H,12238
06/12/2016 02H,13098
06/12/2016 01H,13290
06/12/2016 00H,13207
06/11/2016 23H,13277
06/11/2016 22H,13217
06/11/2016 21H,12977
06/11/2016 20H,12868
06/11/2016 19H,12979
06/11/2016 18H,13217
06/11/2016 17H,13265
06/11/2016 16H,13031
06/11/2016 15H,12837
06/11/2016 14H,12472
06/11/2016 13H,11795
06/11/2016 12H,10874
06/11/2016 11H,10056
06/11/2016 10H,9750
06/11/2016 09H,9658
06/11/2016 08H,9653
06/11/2016 07H,9529
06/11/2016 06H,9865
06/11/2016 05H,10453
06/11/2016 04H,11396
06/11/2016 03H,12601
06/11/2016 02H,13719
06/11/2016 01H,14032
06/11/2016 00H,14092
06/10/2016 23H,14305
06/10/2016 22H,14428
06/10/2016 21H,14310
06/10/2016 20H,14115
06/10/2016 19H,14062
06/10/2016 18H,14015
06/10/2016 17H,13853
06/10/2016 16H,13770
06/10/2016 15H,13640
06/10/2016 14H,13461
06/10/2016 13H,13276
06/10/2016 12H,12858
06/10/2016 11H,11831
06/10/2016 10H,10806
06/10/2016 09H,10290
06/10/2016 08H,10070
06/10/2016 07H,10244
06/10/2016 06H,9991
06/10/2016 05H,10250
06/10/2016 04H,11258
06/10/2016 03H,12423
06/10/2016 02H,13685
06/10/2016 01H,14098
06/10/2016 00H,14014
06/9/2016 23H,14125
06/9/2016 22H,14220
06/9/2016 21H,14091
06/9/2016 20H,13932
06/9/2016 19H,13901
06/9/2016 18H,13888
06/9/2016 17H,13804
06/9/2016 16H,13816
06/9/2016 15H,13774
06/9/2016 14H,13632
06/9/2016 13H,13466
06/9/2016 12H,13033
06/9/2016 11H,11847
06/9/2016 10H,10836
06/9/2016 09H,10711
06/9/2016 08H,10748
06/9/2016 07H,10497
06/9/2016 06H,10649
06/9/2016 05H,11023
06/9/2016 04H,11426
06/9/2016 03H,12599
06/9/2016 02H,13964
06/9/2016 01H,14414
06/9/2016 00H,14409
06/8/2016 23H,14676
06/8/2016 22H,15039
06/8/2016 21H,14969
06/8/2016 20H,14993
06/8/2016 19H,15009
06/8/2016 18H,15183
06/8/2016 17H,15096
06/8/2016 16H,14983
06/8/2016 15H,14712
06/8/2016 14H,14413
06/8/2016 13H,14141
06/8/2016 12H,13698
06/8/2016 11H,12666
06/8/2016 10H,11984
06/8/2016 09H,11048
06/8/2016 08H,10705
06/8/2016 07H,10668
06/8/2016 06H,11078
06/8/2016 05H,11562
06/8/2016 04H,12625
06/8/2016 03H,14187
