Demand for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389944&sdid=EBA.NW-ALL.D.H
04:14:35 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.D.H megawatthours
02/25/2018 06H,42631
02/25/2018 05H,44350
02/25/2018 04H,45323
02/25/2018 03H,45848
02/25/2018 02H,44728
02/25/2018 01H,42228
02/25/2018 00H,40811
02/24/2018 23H,40684
02/24/2018 22H,41159
02/24/2018 21H,42179
02/24/2018 20H,43640
02/24/2018 19H,44796
02/24/2018 18H,45582
02/24/2018 17H,45770
02/24/2018 16H,45154
02/24/2018 15H,43797
02/24/2018 14H,42262
02/24/2018 13H,40789
02/24/2018 12H,40070
02/24/2018 11H,39895
02/24/2018 10H,40020
02/24/2018 09H,40476
02/24/2018 08H,41429
02/24/2018 07H,43163
02/24/2018 06H,45566
02/24/2018 05H,47562
02/24/2018 04H,48957
02/24/2018 03H,49847
02/24/2018 02H,49431
02/24/2018 01H,47694
02/24/2018 00H,46433
02/23/2018 23H,46166
02/23/2018 22H,46477
02/23/2018 21H,46819
02/23/2018 20H,47467
02/23/2018 19H,48587
02/23/2018 18H,49512
02/23/2018 17H,50897
02/23/2018 16H,52050
02/23/2018 15H,51131
02/23/2018 14H,47884
02/23/2018 13H,44406
02/23/2018 12H,42406
02/23/2018 11H,41468
02/23/2018 10H,41069
02/23/2018 09H,41199
02/23/2018 08H,41718
02/23/2018 07H,43454
02/23/2018 06H,45858
02/23/2018 05H,47945
02/23/2018 04H,49102
02/23/2018 03H,49459
02/23/2018 02H,48163
02/23/2018 01H,45913
02/23/2018 00H,44719
02/22/2018 23H,44356
02/22/2018 22H,44547
02/22/2018 21H,45051
02/22/2018 20H,47183
02/22/2018 19H,47223
02/22/2018 18H,48329
02/22/2018 17H,49671
02/22/2018 16H,50386
02/22/2018 15H,49387
02/22/2018 14H,46489
02/22/2018 13H,43135
02/22/2018 12H,41119
02/22/2018 11H,40347
02/22/2018 10H,40215
02/22/2018 09H,40390
02/22/2018 08H,41636
02/22/2018 07H,43534
02/22/2018 06H,46221
02/22/2018 05H,48646
02/22/2018 04H,49986
02/22/2018 03H,50515
02/22/2018 02H,49803
02/22/2018 01H,47407
02/22/2018 00H,46060
02/21/2018 23H,45240
02/21/2018 22H,45573
02/21/2018 21H,46102
02/21/2018 20H,46968
02/21/2018 19H,48157
02/21/2018 18H,49380
02/21/2018 17H,50680
02/21/2018 16H,51422
02/21/2018 15H,50523
02/21/2018 14H,47496
02/21/2018 13H,44065
02/21/2018 12H,42217
02/21/2018 11H,41450
02/21/2018 10H,41156
02/21/2018 09H,41261
02/21/2018 08H,42282
02/21/2018 07H,43992
02/21/2018 06H,46731
02/21/2018 05H,49162
02/21/2018 04H,50671
02/21/2018 03H,51441
02/21/2018 02H,50620
02/21/2018 01H,48166
02/21/2018 00H,46775
02/20/2018 23H,46201
02/20/2018 22H,46553
02/20/2018 21H,45437
02/20/2018 20H,47803
02/20/2018 19H,48999
02/20/2018 18H,55576
02/20/2018 17H,50795
02/20/2018 16H,51598
02/20/2018 15H,50611
02/20/2018 14H,47462
02/20/2018 13H,44017
02/20/2018 12H,42156
02/20/2018 11H,41383
02/20/2018 10H,41188
02/20/2018 09H,41391
02/20/2018 08H,42295
02/20/2018 07H,44048
02/20/2018 06H,46631
02/20/2018 05H,48977
02/20/2018 04H,50389
02/20/2018 03H,50766
02/20/2018 02H,49634
02/20/2018 01H,46839
02/20/2018 00H,45677
02/19/2018 23H,45539
02/19/2018 22H,45930
02/19/2018 21H,46396
02/19/2018 20H,47132
02/19/2018 19H,47987
02/19/2018 18H,48671
02/19/2018 17H,48499
02/19/2018 16H,47781
02/19/2018 15H,45978
02/19/2018 14H,43479
02/19/2018 13H,40659
02/19/2018 12H,39130
02/19/2018 11H,38281
02/19/2018 10H,38091
02/19/2018 09H,38368
02/19/2018 08H,39244
02/19/2018 07H,40884
02/19/2018 06H,43105
02/19/2018 05H,44929
02/19/2018 04H,46024
02/19/2018 03H,46486
02/19/2018 02H,45569
02/19/2018 01H,43183
02/19/2018 00H,41734
02/18/2018 23H,41229
02/18/2018 22H,41272
02/18/2018 21H,41227
02/18/2018 20H,41920
02/18/2018 19H,42149
02/18/2018 18H,42099
02/18/2018 17H,41737
02/18/2018 16H,40439
02/18/2018 15H,39208
02/18/2018 14H,37370
02/18/2018 13H,35740
02/18/2018 12H,34910
02/18/2018 11H,34703
02/18/2018 10H,34624
02/18/2018 09H,35104
02/18/2018 08H,36314
02/18/2018 07H,37899
02/18/2018 06H,39806
02/18/2018 05H,41169
02/18/2018 04H,42309
02/18/2018 03H,42640
02/18/2018 02H,41975
02/18/2018 01H,39861
02/18/2018 00H,38187
02/17/2018 23H,38330
02/17/2018 22H,38690
02/17/2018 21H,39823
02/17/2018 20H,40569
02/17/2018 19H,41350
02/17/2018 18H,41739
02/17/2018 17H,41824
02/17/2018 16H,40385
02/17/2018 15H,38976
02/17/2018 14H,37491
02/17/2018 13H,35902
02/17/2018 12H,35073
02/17/2018 11H,34512
02/17/2018 10H,34771
02/17/2018 09H,35446
02/17/2018 08H,36873
02/17/2018 07H,38761
02/17/2018 06H,40906
02/17/2018 05H,42893
02/17/2018 04H,43683
02/17/2018 03H,44735
02/17/2018 02H,44472
02/17/2018 01H,42422
02/17/2018 00H,41343
02/16/2018 23H,41318
02/16/2018 22H,41782
02/16/2018 21H,42340
02/16/2018 20H,43142
02/16/2018 19H,44013
02/16/2018 18H,44842
02/16/2018 17H,45565
02/16/2018 16H,45999
02/16/2018 15H,44854
02/16/2018 14H,41843
02/16/2018 13H,38564
02/16/2018 12H,36737
02/16/2018 11H,36158
02/16/2018 10H,36115
02/16/2018 09H,36525
02/16/2018 08H,37566
02/16/2018 07H,39588
02/16/2018 06H,42159
02/16/2018 05H,44467
02/16/2018 04H,45777
02/16/2018 03H,46314
02/16/2018 02H,45598
02/16/2018 01H,43245
02/16/2018 00H,41792
02/15/2018 23H,41259
02/15/2018 22H,41434
02/15/2018 21H,41769
02/15/2018 20H,42228
02/15/2018 19H,43097
02/15/2018 18H,44156
02/15/2018 17H,45201
02/15/2018 16H,44386
02/15/2018 15H,45150
02/15/2018 14H,41828
02/15/2018 13H,38052
02/15/2018 12H,36222
02/15/2018 11H,35540
02/15/2018 10H,35594
02/15/2018 09H,36002
02/15/2018 08H,37372
02/15/2018 07H,39191
02/15/2018 06H,41630
02/15/2018 05H,43749
02/15/2018 04H,44952
02/15/2018 03H,45649
02/15/2018 02H,45206
02/15/2018 01H,43065
02/15/2018 00H,42022
02/14/2018 23H,41828
02/14/2018 22H,41966
02/14/2018 21H,42381
02/14/2018 20H,42827
02/14/2018 19H,43670
02/14/2018 18H,44475
02/14/2018 17H,45344
02/14/2018 16H,45910
02/14/2018 15H,44988
02/14/2018 14H,41874
02/14/2018 13H,38457
02/14/2018 12H,36802
02/14/2018 11H,36231
02/14/2018 10H,36159
02/14/2018 09H,36598
02/14/2018 08H,37618
02/14/2018 07H,39549
02/14/2018 06H,41867
02/14/2018 05H,44105
02/14/2018 04H,45299
02/14/2018 03H,45802
02/14/2018 02H,44852
02/14/2018 01H,42111
02/14/2018 00H,40626
02/13/2018 23H,40459
02/13/2018 22H,41089
02/13/2018 21H,41894
02/13/2018 20H,43124
02/13/2018 19H,44407
02/13/2018 18H,46280
02/13/2018 17H,48031
02/13/2018 16H,49450
02/13/2018 15H,48750
02/13/2018 14H,45405
02/13/2018 13H,41845
02/13/2018 12H,39987
02/13/2018 11H,39161
02/13/2018 10H,38966
02/13/2018 09H,39144
02/13/2018 08H,39968
02/13/2018 07H,41793
02/13/2018 06H,44305
02/13/2018 05H,46674
02/13/2018 04H,47927
02/13/2018 03H,48241
02/13/2018 02H,47002
02/13/2018 01H,44463
02/13/2018 00H,42840
02/12/2018 23H,42665
02/12/2018 22H,43186
02/12/2018 21H,43895
02/12/2018 20H,44657
02/12/2018 19H,45795
02/12/2018 18H,46963
02/12/2018 17H,48073
02/12/2018 16H,48797
02/12/2018 15H,47341
02/12/2018 14H,43572
02/12/2018 13H,39689
02/12/2018 12H,37558
02/12/2018 11H,36514
02/12/2018 10H,36481
02/12/2018 09H,36790
02/12/2018 08H,37708
02/12/2018 07H,39708
02/12/2018 06H,42177
02/12/2018 05H,44375
02/12/2018 04H,45480
02/12/2018 03H,46000
02/12/2018 02H,45151
02/12/2018 01H,42813
02/12/2018 00H,40929
02/11/2018 23H,40288
02/11/2018 22H,40396
02/11/2018 21H,40916
02/11/2018 20H,41737
02/11/2018 19H,42670
02/11/2018 18H,43397
02/11/2018 17H,43332
02/11/2018 16H,42422
02/11/2018 15H,40811
02/11/2018 14H,39222
02/11/2018 13H,37825
02/11/2018 12H,37182
02/11/2018 11H,36715
02/11/2018 10H,36900
02/11/2018 09H,37347
02/11/2018 08H,38547
02/11/2018 07H,40196
02/11/2018 06H,42048
02/11/2018 05H,43658
02/11/2018 04H,44202
02/11/2018 03H,44637
02/11/2018 02H,43872
02/11/2018 01H,41408
02/11/2018 00H,39638
02/10/2018 23H,39382
02/10/2018 22H,39952
02/10/2018 21H,40932
02/10/2018 20H,42039
02/10/2018 19H,42906
02/10/2018 18H,43697
02/10/2018 17H,43807
02/10/2018 16H,42902
02/10/2018 15H,41027
02/10/2018 14H,38917
02/10/2018 13H,37161
02/10/2018 12H,36216
02/10/2018 11H,35791
02/10/2018 10H,35903
02/10/2018 09H,36275
02/10/2018 08H,37282
02/10/2018 07H,39126
02/10/2018 06H,41113
02/10/2018 05H,42809
02/10/2018 04H,43790
02/10/2018 03H,44549
02/10/2018 02H,44348
02/10/2018 01H,42499
02/10/2018 00H,41019
02/9/2018 23H,40526
02/9/2018 22H,40663
02/9/2018 21H,41178
02/9/2018 20H,41631
02/9/2018 19H,42682
02/9/2018 18H,43358
02/9/2018 17H,43864
02/9/2018 16H,44653
02/9/2018 15H,43430
02/9/2018 14H,39859
02/9/2018 13H,36368
02/9/2018 12H,34238
02/9/2018 11H,33624
02/9/2018 10H,33595
02/9/2018 09H,33980
02/9/2018 08H,35131
02/9/2018 07H,37128
02/9/2018 06H,39530
02/9/2018 05H,41792
02/9/2018 04H,43087
02/9/2018 03H,43754
02/9/2018 02H,43222
02/9/2018 01H,41237
02/9/2018 00H,39568
02/8/2018 23H,39159
02/8/2018 22H,39332
02/8/2018 21H,39665
02/8/2018 20H,40158
02/8/2018 19H,41108
02/8/2018 18H,42276
02/8/2018 17H,42095
02/8/2018 16H,43342
02/8/2018 15H,42344
02/8/2018 14H,38982
02/8/2018 13H,35630
02/8/2018 12H,33785
02/8/2018 11H,33258
02/8/2018 10H,33189
02/8/2018 09H,33569
02/8/2018 08H,34434
02/8/2018 07H,36570
02/8/2018 06H,39042
02/8/2018 05H,41684
02/8/2018 04H,43043
02/8/2018 03H,43772
02/8/2018 02H,43388
02/8/2018 01H,41127
02/8/2018 00H,39505
02/7/2018 23H,39029
02/7/2018 22H,39307
02/7/2018 21H,39828
02/7/2018 20H,40312
02/7/2018 19H,41499
02/7/2018 18H,42394
02/7/2018 17H,43586
02/7/2018 16H,44632
02/7/2018 15H,43634
02/7/2018 14H,40273
02/7/2018 13H,36477
02/7/2018 12H,34637
02/7/2018 11H,34023
02/7/2018 10H,34095
02/7/2018 09H,34528
02/7/2018 08H,35414
02/7/2018 07H,37620
02/7/2018 06H,40209
02/7/2018 05H,42835
02/7/2018 04H,44293
02/7/2018 03H,44891
02/7/2018 02H,44592
02/7/2018 01H,42283
02/7/2018 00H,40444
02/6/2018 23H,40042
02/6/2018 22H,40445
02/6/2018 21H,40802
02/6/2018 20H,41352
02/6/2018 19H,42163
02/6/2018 18H,42907
02/6/2018 17H,44000
02/6/2018 16H,44767
02/6/2018 15H,43719
02/6/2018 14H,39986
02/6/2018 13H,36291
02/6/2018 12H,34460
02/6/2018 11H,33755
02/6/2018 10H,33690
02/6/2018 09H,34186
02/6/2018 08H,35321
02/6/2018 07H,37632
02/6/2018 06H,40077
02/6/2018 05H,42264
02/6/2018 04H,43841
02/6/2018 03H,44153
02/6/2018 02H,44069
02/6/2018 01H,42134
02/6/2018 00H,40566
02/5/2018 23H,40214
02/5/2018 22H,40350
02/5/2018 21H,40558
02/5/2018 20H,40939
02/5/2018 19H,41599
02/5/2018 18H,41960
02/5/2018 17H,42610
02/5/2018 16H,43160
02/5/2018 15H,41790
02/5/2018 14H,38496
02/5/2018 13H,34590
02/5/2018 12H,32744
02/5/2018 11H,32186
02/5/2018 10H,32207
02/5/2018 09H,32547
02/5/2018 08H,33566
02/5/2018 07H,35602
02/5/2018 06H,37986
02/5/2018 05H,40366
02/5/2018 04H,40539
02/5/2018 03H,40713
02/5/2018 02H,40591
02/5/2018 01H,39138
02/5/2018 00H,38401
02/4/2018 23H,38608
02/4/2018 22H,38641
02/4/2018 21H,39058
02/4/2018 20H,39270
02/4/2018 19H,39259
02/4/2018 18H,39103
02/4/2018 17H,38321
02/4/2018 16H,37195
02/4/2018 15H,35438
02/4/2018 14H,33895
02/4/2018 13H,32546
02/4/2018 12H,32051
02/4/2018 11H,32114
02/4/2018 10H,32391
02/4/2018 09H,32870
02/4/2018 08H,34040
02/4/2018 07H,35737
02/4/2018 06H,37425
02/4/2018 05H,38961
02/4/2018 04H,40174
02/4/2018 03H,41236
02/4/2018 02H,41272
02/4/2018 01H,39212
02/4/2018 00H,37653
02/3/2018 23H,37076
02/3/2018 22H,37077
02/3/2018 21H,37642
02/3/2018 20H,38076
02/3/2018 19H,38694
02/3/2018 18H,39122
02/3/2018 17H,38562
02/3/2018 16H,37686
02/3/2018 15H,36394
02/3/2018 14H,34728
02/3/2018 13H,33321
02/3/2018 12H,32736
02/3/2018 11H,32585
02/3/2018 10H,32946
02/3/2018 09H,33417
02/3/2018 08H,34734
02/3/2018 07H,36673
02/3/2018 06H,38627
02/3/2018 05H,40478
02/3/2018 04H,41845
02/3/2018 03H,42742
02/3/2018 02H,42773
02/3/2018 01H,41026
02/3/2018 00H,39892
02/2/2018 23H,39759
02/2/2018 22H,40080
02/2/2018 21H,40566
02/2/2018 20H,41305
02/2/2018 19H,42061
02/2/2018 18H,42715
02/2/2018 17H,43285
02/2/2018 16H,43835
02/2/2018 15H,42799
02/2/2018 14H,39640
02/2/2018 13H,36551
02/2/2018 12H,35087
02/2/2018 11H,34669
02/2/2018 10H,34867
02/2/2018 09H,35522
02/2/2018 08H,36646
02/2/2018 07H,34035
02/2/2018 06H,41326
02/2/2018 05H,43794
02/2/2018 04H,45182
02/2/2018 03H,46004
02/2/2018 02H,46001
02/2/2018 01H,44064
02/2/2018 00H,42459
02/1/2018 23H,42028
02/1/2018 22H,42165
02/1/2018 21H,42427
02/1/2018 20H,42865
02/1/2018 19H,43432
02/1/2018 18H,44168
02/1/2018 17H,44927
02/1/2018 16H,45531
02/1/2018 15H,44307
02/1/2018 14H,40946
02/1/2018 13H,37471
02/1/2018 12H,35867
02/1/2018 11H,35424
02/1/2018 10H,35453
02/1/2018 09H,36057
02/1/2018 08H,37081
02/1/2018 07H,39091
02/1/2018 06H,41707
02/1/2018 05H,44092
02/1/2018 04H,45586
02/1/2018 03H,46372
02/1/2018 02H,46296
02/1/2018 01H,44135
02/1/2018 00H,42324
01/31/2018 23H,41836
01/31/2018 22H,41873
01/31/2018 21H,42310
01/31/2018 20H,42912
01/31/2018 19H,43698
01/31/2018 18H,44439
01/31/2018 17H,45459
01/31/2018 16H,46159
01/31/2018 15H,44993
01/31/2018 14H,41535
01/31/2018 13H,38082
01/31/2018 12H,36200
01/31/2018 11H,35583
01/31/2018 10H,35529
01/31/2018 09H,35949
01/31/2018 08H,37054
01/31/2018 07H,38873
01/31/2018 06H,41447
01/31/2018 05H,43768
01/31/2018 04H,45050
01/31/2018 03H,45763
01/31/2018 02H,45587
01/31/2018 01H,43202
01/31/2018 00H,41260
01/30/2018 23H,40640
01/30/2018 22H,41021
01/30/2018 21H,41266
01/30/2018 20H,41714
01/30/2018 19H,42295
01/30/2018 18H,43310
01/30/2018 17H,44061
01/30/2018 16H,44712
01/30/2018 15H,43374
01/30/2018 14H,39934
01/30/2018 13H,36553
01/30/2018 12H,34822
01/30/2018 11H,34125
01/30/2018 10H,34123
01/30/2018 09H,34585
01/30/2018 08H,35749
01/30/2018 07H,37824
01/30/2018 06H,40465
01/30/2018 05H,42949
01/30/2018 04H,44424
01/30/2018 03H,45303
01/30/2018 02H,45339
01/30/2018 01H,43521
01/30/2018 00H,41945
01/29/2018 23H,41354
01/29/2018 22H,41416
01/29/2018 21H,41569
01/29/2018 20H,41834
01/29/2018 19H,42254
01/29/2018 18H,42836
01/29/2018 17H,43499
01/29/2018 16H,43883
01/29/2018 15H,42811
01/29/2018 14H,39568
01/29/2018 13H,36003
01/29/2018 12H,34206
01/29/2018 11H,33487
01/29/2018 10H,33495
01/29/2018 09H,33951
01/29/2018 08H,34886
01/29/2018 07H,36756
01/29/2018 06H,38955
01/29/2018 05H,40954
01/29/2018 04H,42304
01/29/2018 03H,43211
01/29/2018 02H,43012
01/29/2018 01H,41006
01/29/2018 00H,38921
01/28/2018 23H,38242
01/28/2018 22H,38446
01/28/2018 21H,38866
01/28/2018 20H,39284
01/28/2018 19H,39583
01/28/2018 18H,39738
01/28/2018 17H,39515
01/28/2018 16H,38855
01/28/2018 15H,37492
01/28/2018 14H,35976
01/28/2018 13H,34988
01/28/2018 12H,34306
01/28/2018 11H,34230
01/28/2018 10H,34532
01/28/2018 09H,35305
01/28/2018 08H,36443
01/28/2018 07H,38055
01/28/2018 06H,40100
01/28/2018 05H,41734
01/28/2018 04H,42797
01/28/2018 03H,43627
01/28/2018 02H,44121
01/28/2018 01H,42472
01/28/2018 00H,40695
01/27/2018 23H,40419
01/27/2018 22H,40589
01/27/2018 21H,41288
01/27/2018 20H,42092
01/27/2018 19H,42675
01/27/2018 18H,43030
01/27/2018 17H,42830
01/27/2018 16H,41995
01/27/2018 15H,40797
01/27/2018 14H,39030
01/27/2018 13H,37713
01/27/2018 12H,37062
01/27/2018 11H,36941
01/27/2018 10H,37106
01/27/2018 09H,37618
01/27/2018 08H,38828
01/27/2018 07H,40527
01/27/2018 06H,42320
01/27/2018 05H,44253
01/27/2018 04H,45567
01/27/2018 03H,46404
01/27/2018 02H,46937
01/27/2018 01H,45326
01/27/2018 00H,43632
01/26/2018 23H,43105
01/26/2018 22H,43293
01/26/2018 21H,43723
01/26/2018 20H,44428
01/26/2018 19H,45301
01/26/2018 18H,45933
01/26/2018 17H,46650
01/26/2018 16H,47106
01/26/2018 15H,45953
01/26/2018 14H,42506
01/26/2018 13H,39272
01/26/2018 12H,37557
01/26/2018 11H,36996
01/26/2018 10H,36946
01/26/2018 09H,37579
01/26/2018 08H,38487
01/26/2018 07H,40497
01/26/2018 06H,42970
01/26/2018 05H,45358
01/26/2018 04H,46777
01/26/2018 03H,47593
01/26/2018 02H,47672
01/26/2018 01H,45740
01/26/2018 00H,43340
01/25/2018 23H,42764
01/25/2018 22H,43057
01/25/2018 21H,43831
01/25/2018 20H,44420
01/25/2018 19H,45025
01/25/2018 18H,45786
01/25/2018 17H,46362
01/25/2018 16H,46994
01/25/2018 15H,45742
01/25/2018 14H,42389
01/25/2018 13H,38820
01/25/2018 12H,36890
01/25/2018 11H,36377
01/25/2018 10H,36422
01/25/2018 09H,36792
01/25/2018 08H,37968
01/25/2018 07H,39683
01/25/2018 06H,42155
01/25/2018 05H,44648
01/25/2018 04H,46096
01/25/2018 03H,46819
01/25/2018 02H,47079
01/25/2018 01H,45191
01/25/2018 00H,43225
01/24/2018 23H,42646
01/24/2018 22H,44397
01/24/2018 21H,41778
01/24/2018 20H,42104
01/24/2018 19H,43280
01/24/2018 18H,44331
01/24/2018 17H,45084
01/24/2018 16H,45950
01/24/2018 15H,44994
01/24/2018 14H,41817
01/24/2018 13H,38522
01/24/2018 12H,36857
01/24/2018 11H,36407
01/24/2018 10H,36532
01/24/2018 09H,37054
01/24/2018 08H,38162
01/24/2018 07H,40191
01/24/2018 06H,42829
01/24/2018 05H,45468
01/24/2018 04H,47110
01/24/2018 03H,48098
01/24/2018 02H,48446
01/24/2018 01H,46588
01/24/2018 00H,44455
01/23/2018 23H,43801
01/23/2018 22H,44020
01/23/2018 21H,44383
01/23/2018 20H,44791
01/23/2018 19H,45452
01/23/2018 18H,46008
01/23/2018 17H,46656
01/23/2018 16H,47402
01/23/2018 15H,46334
01/23/2018 14H,42909
01/23/2018 13H,39456
01/23/2018 12H,37599
01/23/2018 11H,37075
01/23/2018 10H,37113
01/23/2018 09H,37448
01/23/2018 08H,38508
01/23/2018 07H,40469
01/23/2018 06H,43097
01/23/2018 05H,45457
01/23/2018 04H,46970
01/23/2018 03H,47827
01/23/2018 02H,47689
01/23/2018 01H,45411
01/23/2018 00H,43333
01/22/2018 23H,42744
01/22/2018 22H,43011
01/22/2018 21H,43584
01/22/2018 20H,44197
01/22/2018 19H,45172
01/22/2018 18H,45956
01/22/2018 17H,46732
01/22/2018 16H,47420
01/22/2018 15H,46120
01/22/2018 14H,42511
01/22/2018 13H,39014
01/22/2018 12H,37180
01/22/2018 11H,36460
01/22/2018 10H,36305
01/22/2018 09H,36633
01/22/2018 08H,37606
01/22/2018 07H,39451
01/22/2018 06H,41922
01/22/2018 05H,43930
01/22/2018 04H,45289
01/22/2018 03H,46124
01/22/2018 02H,46268
01/22/2018 01H,44600
01/22/2018 00H,42180
01/21/2018 23H,41503
01/21/2018 22H,41804
01/21/2018 21H,42365
01/21/2018 20H,42655
01/21/2018 19H,42744
01/21/2018 18H,42584
01/21/2018 17H,41881
01/21/2018 16H,40780
01/21/2018 15H,38912
01/21/2018 14H,37306
01/21/2018 13H,36144
01/21/2018 12H,35616
01/21/2018 11H,35529
01/21/2018 10H,35747
01/21/2018 09H,36321
01/21/2018 08H,37588
01/21/2018 07H,39041
01/21/2018 06H,41011
01/21/2018 05H,42753
01/21/2018 04H,43806
01/21/2018 03H,44550
01/21/2018 02H,44949
01/21/2018 01H,43317
01/21/2018 00H,41334
01/20/2018 23H,40621
01/20/2018 22H,40817
01/20/2018 21H,41368
01/20/2018 20H,42068
01/20/2018 19H,42622
01/20/2018 18H,42890
01/20/2018 17H,42601
01/20/2018 16H,41567
01/20/2018 15H,39783
01/20/2018 14H,37902
01/20/2018 13H,36467
01/20/2018 12H,35322
01/20/2018 11H,35279
01/20/2018 10H,35605
01/20/2018 09H,36269
01/20/2018 08H,37458
01/20/2018 07H,39310
01/20/2018 06H,41443
01/20/2018 05H,43147
01/20/2018 04H,44467
01/20/2018 03H,45524
01/20/2018 02H,45962
01/20/2018 01H,44550
01/20/2018 00H,42799
01/19/2018 23H,42405
01/19/2018 22H,42416
01/19/2018 21H,42720
01/19/2018 20H,43263
01/19/2018 19H,44060
01/19/2018 18H,44839
01/19/2018 17H,45541
01/19/2018 16H,45807
01/19/2018 15H,44375
01/19/2018 14H,40799
01/19/2018 13H,37618
01/19/2018 12H,36103
01/19/2018 11H,35497
01/19/2018 10H,35502
01/19/2018 09H,35947
01/19/2018 08H,37034
01/19/2018 07H,39143
01/19/2018 06H,41767
01/19/2018 05H,44021
01/19/2018 04H,45278
01/19/2018 03H,46048
01/19/2018 02H,46175
01/19/2018 01H,44529
01/19/2018 00H,42511
01/18/2018 23H,41893
01/18/2018 22H,41863
01/18/2018 21H,42077
01/18/2018 20H,42252
01/18/2018 19H,42804
01/18/2018 18H,43340
01/18/2018 17H,43909
01/18/2018 16H,44718
01/18/2018 15H,43589
01/18/2018 14H,40257
01/18/2018 13H,36885
01/18/2018 12H,35162
01/18/2018 11H,34587
01/18/2018 10H,34717
01/18/2018 09H,35238
01/18/2018 08H,36319
01/18/2018 07H,38285
01/18/2018 06H,40841
01/18/2018 05H,43132
01/18/2018 04H,44693
01/18/2018 03H,45601
01/18/2018 02H,45912
01/18/2018 01H,44528
01/18/2018 00H,42493
01/17/2018 23H,41492
01/17/2018 22H,41329
01/17/2018 21H,41720
01/17/2018 20H,42290
01/17/2018 19H,43255
01/17/2018 18H,44017
01/17/2018 17H,44632
01/17/2018 16H,45441
01/17/2018 15H,44392
01/17/2018 14H,41007
01/17/2018 13H,37687
01/17/2018 12H,36074
01/17/2018 11H,35605
01/17/2018 10H,35739
01/17/2018 09H,36239
01/17/2018 08H,37346
01/17/2018 07H,39165
01/17/2018 06H,41766
01/17/2018 05H,43958
01/17/2018 04H,45370
01/17/2018 03H,45985
01/17/2018 02H,46106
01/17/2018 01H,44098
01/17/2018 00H,41666
01/16/2018 23H,41008
01/16/2018 22H,41196
01/16/2018 21H,41835
01/16/2018 20H,42380
01/16/2018 19H,44840
01/16/2018 18H,44114
01/16/2018 17H,45134
01/16/2018 16H,45968
01/16/2018 15H,44727
01/16/2018 14H,41330
01/16/2018 13H,38067
01/16/2018 12H,36377
01/16/2018 11H,35871
01/16/2018 10H,35732
01/16/2018 09H,36207
01/16/2018 08H,37255
01/16/2018 07H,39312
01/16/2018 06H,41850
01/16/2018 05H,44316
01/16/2018 04H,45914
01/16/2018 03H,46667
01/16/2018 02H,47038
01/16/2018 01H,45407
01/16/2018 00H,43346
01/15/2018 23H,42335
01/15/2018 22H,42379
01/15/2018 21H,42936
01/15/2018 20H,43483
01/15/2018 19H,44276
01/15/2018 18H,44591
01/15/2018 17H,44635
01/15/2018 16H,44267
01/15/2018 15H,42576
01/15/2018 14H,39776
01/15/2018 13H,37043
01/15/2018 12H,35485
01/15/2018 11H,34789
01/15/2018 10H,34667
01/15/2018 09H,35222
01/15/2018 08H,36181
01/15/2018 07H,37804
01/15/2018 06H,39822
01/15/2018 05H,41520
01/15/2018 04H,42640
01/15/2018 03H,43345
01/15/2018 02H,43485
01/15/2018 01H,41495
01/15/2018 00H,39018
01/14/2018 23H,38057
01/14/2018 22H,38076
01/14/2018 21H,38582
01/14/2018 20H,39285
01/14/2018 19H,39983
01/14/2018 18H,40416
01/14/2018 17H,40419
01/14/2018 16H,39714
01/14/2018 15H,38270
01/14/2018 14H,36641
01/14/2018 13H,35426
01/14/2018 12H,34717
01/14/2018 11H,34569
01/14/2018 10H,34802
01/14/2018 09H,35293
01/14/2018 08H,36187
01/14/2018 07H,37779
01/14/2018 06H,39347
01/14/2018 05H,40843
01/14/2018 04H,41863
01/14/2018 03H,42499
01/14/2018 02H,42757
01/14/2018 01H,40832
01/14/2018 00H,38637
01/13/2018 23H,37939
01/13/2018 22H,38315
01/13/2018 21H,38982
01/13/2018 20H,39952
01/13/2018 19H,40847
01/13/2018 18H,41374
01/13/2018 17H,41176
01/13/2018 16H,40309
01/13/2018 15H,39026
01/13/2018 14H,37272
01/13/2018 13H,35967
01/13/2018 12H,35227
01/13/2018 11H,35054
01/13/2018 10H,35257
01/13/2018 09H,35846
01/13/2018 08H,37044
01/13/2018 07H,38731
01/13/2018 06H,40722
01/13/2018 05H,42529
01/13/2018 04H,43752
01/13/2018 03H,44727
01/13/2018 02H,45273
01/13/2018 01H,44272
01/13/2018 00H,42409
01/12/2018 23H,41814
01/12/2018 22H,41952
01/12/2018 21H,42280
01/12/2018 20H,42805
01/12/2018 19H,43394
01/12/2018 18H,44026
01/12/2018 17H,44566
01/12/2018 16H,44863
01/12/2018 15H,43647
01/12/2018 14H,40303
01/12/2018 13H,37331
01/12/2018 12H,35786
01/12/2018 11H,35286
01/12/2018 10H,35593
01/12/2018 09H,36247
01/12/2018 08H,37372
01/12/2018 07H,39459
01/12/2018 06H,41994
01/12/2018 05H,44359
01/12/2018 04H,45861
01/12/2018 03H,46858
01/12/2018 02H,47206
01/12/2018 01H,45948
01/12/2018 00H,43978
01/11/2018 23H,43143
01/11/2018 22H,43295
01/11/2018 21H,43803
