Demand for New York (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389943&sdid=EBA.NY-ALL.D.H
12:50:26 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.D.H megawatthours
05/5/2022 08H,12480
05/5/2022 07H,12562
05/5/2022 06H,12838
05/5/2022 05H,13280
05/5/2022 04H,13988
05/5/2022 03H,15014
05/5/2022 02H,16019
05/5/2022 01H,16578
05/5/2022 00H,16469
05/4/2022 23H,16465
05/4/2022 22H,16465
05/4/2022 21H,16318
05/4/2022 20H,16201
05/4/2022 19H,16182
05/4/2022 18H,16491
05/4/2022 17H,16664
05/4/2022 16H,16832
05/4/2022 15H,16854
05/4/2022 14H,16680
05/4/2022 13H,16242
05/4/2022 12H,15565
05/4/2022 11H,14438
05/4/2022 10H,13185
05/4/2022 09H,12434
05/4/2022 08H,12266
05/4/2022 07H,12375
05/4/2022 06H,12664
05/4/2022 05H,13094
05/4/2022 04H,13785
05/4/2022 03H,14772
05/4/2022 02H,15813
05/4/2022 01H,16466
05/4/2022 00H,16375
05/3/2022 23H,16289
05/3/2022 22H,16191
05/3/2022 21H,15875
05/3/2022 20H,15569
05/3/2022 19H,15322
05/3/2022 18H,15166
05/3/2022 17H,15064
05/3/2022 16H,15247
05/3/2022 15H,15405
05/3/2022 14H,15522
05/3/2022 13H,15620
05/3/2022 12H,15369
05/3/2022 11H,14509
05/3/2022 10H,13363
05/3/2022 09H,12626
05/3/2022 08H,12435
05/3/2022 07H,12525
05/3/2022 06H,12803
05/3/2022 05H,13221
05/3/2022 04H,13907
05/3/2022 03H,14916
05/3/2022 02H,15940
05/3/2022 01H,16595
05/3/2022 00H,16682
05/2/2022 23H,16768
05/2/2022 22H,16868
05/2/2022 21H,16776
05/2/2022 20H,16569
05/2/2022 19H,16566
05/2/2022 18H,16590
05/2/2022 17H,16545
05/2/2022 16H,16495
05/2/2022 15H,16586
05/2/2022 14H,16424
05/2/2022 13H,16092
05/2/2022 12H,15420
05/2/2022 11H,14266
05/2/2022 10H,12984
05/2/2022 09H,12262
05/2/2022 08H,12049
05/2/2022 07H,12104
05/2/2022 06H,12347
05/2/2022 05H,12708
05/2/2022 04H,13325
05/2/2022 03H,14128
05/2/2022 02H,14926
05/2/2022 01H,15388
05/2/2022 00H,15145
05/1/2022 23H,14833
05/1/2022 22H,14463
05/1/2022 21H,13869
05/1/2022 20H,13253
05/1/2022 19H,12879
05/1/2022 18H,12705
05/1/2022 17H,12653
05/1/2022 16H,12598
05/1/2022 15H,12568
05/1/2022 14H,12583
05/1/2022 13H,12728
05/1/2022 12H,12779
05/1/2022 11H,12654
05/1/2022 10H,12511
05/1/2022 09H,12331
05/1/2022 08H,12323
05/1/2022 07H,12418
05/1/2022 06H,12632
05/1/2022 05H,13051
05/1/2022 04H,13680
05/1/2022 03H,14382
05/1/2022 02H,14956
05/1/2022 01H,15240
05/1/2022 00H,14817
04/30/2022 23H,14396
04/30/2022 22H,13764
04/30/2022 21H,13044
04/30/2022 20H,12656
04/30/2022 19H,12584
04/30/2022 18H,12747
04/30/2022 17H,12894
04/30/2022 16H,13033
04/30/2022 15H,13187
04/30/2022 14H,13399
04/30/2022 13H,13606
04/30/2022 12H,13754
04/30/2022 11H,13574
04/30/2022 10H,13246
04/30/2022 09H,12954
04/30/2022 08H,12880
04/30/2022 07H,12956
04/30/2022 06H,13175
04/30/2022 05H,13571
04/30/2022 04H,14265
04/30/2022 03H,15027
04/30/2022 02H,15736
04/30/2022 01H,16132
04/30/2022 00H,15890
04/29/2022 23H,15520
04/29/2022 22H,15072
04/29/2022 21H,14551
04/29/2022 20H,14281
04/29/2022 19H,14344
04/29/2022 18H,14515
04/29/2022 17H,14647
04/29/2022 16H,14855
04/29/2022 15H,15085
04/29/2022 14H,15339
04/29/2022 13H,15695
04/29/2022 12H,15922
04/29/2022 11H,15374
04/29/2022 10H,14311
04/29/2022 09H,13552
04/29/2022 08H,13291
04/29/2022 07H,13329
04/29/2022 06H,13518
04/29/2022 05H,13886
04/29/2022 04H,14622
04/29/2022 03H,15587
04/29/2022 02H,16540
04/29/2022 01H,17028
04/29/2022 00H,16681
04/28/2022 23H,16218
04/28/2022 22H,15662
04/28/2022 21H,15042
04/28/2022 20H,14720
04/28/2022 19H,14716
04/28/2022 18H,14877
04/28/2022 17H,15015
04/28/2022 16H,15151
04/28/2022 15H,15357
04/28/2022 14H,15677
04/28/2022 13H,16139
04/28/2022 12H,16280
04/28/2022 11H,15612
04/28/2022 10H,14419
04/28/2022 09H,13623
04/28/2022 08H,13389
04/28/2022 07H,13427
04/28/2022 06H,13689
04/28/2022 05H,14104
04/28/2022 04H,14786
04/28/2022 03H,15790
04/28/2022 02H,16745
04/28/2022 01H,17342
04/28/2022 00H,17214
04/27/2022 23H,16975
04/27/2022 22H,16666
04/27/2022 21H,16165
04/27/2022 20H,15770
04/27/2022 19H,15746
04/27/2022 18H,15729
04/27/2022 17H,15714
04/27/2022 16H,15721
04/27/2022 15H,15723
04/27/2022 14H,15830
04/27/2022 13H,15999
04/27/2022 12H,15786
04/27/2022 11H,14932
04/27/2022 10H,13699
04/27/2022 09H,12884
04/27/2022 08H,12635
04/27/2022 07H,12694
04/27/2022 06H,12959
04/27/2022 05H,13384
04/27/2022 04H,14113
04/27/2022 03H,15070
04/27/2022 02H,16094
04/27/2022 01H,16788
04/27/2022 00H,16955
04/26/2022 23H,16935
04/26/2022 22H,16835
04/26/2022 21H,16634
04/26/2022 20H,16536
04/26/2022 19H,16504
04/26/2022 18H,16541
04/26/2022 17H,16507
04/26/2022 16H,16551
04/26/2022 15H,16475
04/26/2022 14H,16333
04/26/2022 13H,16130
04/26/2022 12H,15552
04/26/2022 11H,14467
04/26/2022 10H,13165
04/26/2022 09H,12495
04/26/2022 08H,12296
04/26/2022 07H,12378
04/26/2022 06H,12656
04/26/2022 05H,13141
04/26/2022 04H,13872
04/26/2022 03H,14867
04/26/2022 02H,15943
04/26/2022 01H,16701
04/26/2022 00H,16718
04/25/2022 23H,16524
04/25/2022 22H,16257
04/25/2022 21H,15757
04/25/2022 20H,15336
04/25/2022 19H,15321
04/25/2022 18H,15419
04/25/2022 17H,15402
04/25/2022 16H,15310
04/25/2022 15H,15349
04/25/2022 14H,15446
04/25/2022 13H,15498
04/25/2022 12H,15186
04/25/2022 11H,14318
04/25/2022 10H,13148
04/25/2022 09H,12370
04/25/2022 08H,12148
04/25/2022 07H,12192
04/25/2022 06H,12426
04/25/2022 05H,12824
04/25/2022 04H,13439
04/25/2022 03H,14307
04/25/2022 02H,15174
04/25/2022 01H,15635
04/25/2022 00H,15264
04/24/2022 23H,14786
04/24/2022 22H,14128
04/24/2022 21H,13222
04/24/2022 20H,12707
04/24/2022 19H,12542
04/24/2022 18H,12563
04/24/2022 17H,12680
04/24/2022 16H,12683
04/24/2022 15H,12749
04/24/2022 14H,12809
04/24/2022 13H,12880
04/24/2022 12H,12721
04/24/2022 11H,12435
04/24/2022 10H,12271
04/24/2022 09H,12122
04/24/2022 08H,12135
04/24/2022 07H,12292
04/24/2022 06H,12602
04/24/2022 05H,13036
04/24/2022 04H,13651
04/24/2022 03H,14378
04/24/2022 02H,15020
04/24/2022 01H,15410
04/24/2022 00H,15262
04/23/2022 23H,14998
04/23/2022 22H,14604
04/23/2022 21H,14010
04/23/2022 20H,13740
04/23/2022 19H,13782
04/23/2022 18H,13911
04/23/2022 17H,13752
04/23/2022 16H,13678
04/23/2022 15H,13745
04/23/2022 14H,13733
04/23/2022 13H,13870
04/23/2022 12H,13590
04/23/2022 11H,13203
04/23/2022 10H,12855
04/23/2022 09H,12589
04/23/2022 08H,12544
04/23/2022 07H,12658
04/23/2022 06H,12907
04/23/2022 05H,13339
04/23/2022 04H,14007
04/23/2022 03H,14775
04/23/2022 02H,15556
04/23/2022 01H,15998
04/23/2022 00H,15827
04/22/2022 23H,15557
04/22/2022 22H,15165
04/22/2022 21H,14634
04/22/2022 20H,14354
04/22/2022 19H,14360
04/22/2022 18H,14472
04/22/2022 17H,14549
04/22/2022 16H,14750
04/22/2022 15H,14987
04/22/2022 14H,15166
04/22/2022 13H,15379
04/22/2022 12H,15391
04/22/2022 11H,14830
04/22/2022 10H,13839
04/22/2022 09H,13184
04/22/2022 08H,12980
04/22/2022 07H,13067
04/22/2022 06H,13311
04/22/2022 05H,13774
04/22/2022 04H,14415
04/22/2022 03H,15323
04/22/2022 02H,16260
04/22/2022 01H,16875
04/22/2022 00H,16935
04/21/2022 23H,16956
04/21/2022 22H,16867
04/21/2022 21H,16687
04/21/2022 20H,16536
04/21/2022 19H,16391
04/21/2022 18H,16244
04/21/2022 17H,16194
04/21/2022 16H,16045
04/21/2022 15H,16028
04/21/2022 14H,16000
04/21/2022 13H,15979
04/21/2022 12H,15798
04/21/2022 11H,15108
04/21/2022 10H,14095
04/21/2022 09H,13408
04/21/2022 08H,13172
04/21/2022 07H,13242
04/21/2022 06H,13490
04/21/2022 05H,13874
04/21/2022 04H,14501
04/21/2022 03H,15412
04/21/2022 02H,16313
04/21/2022 01H,16832
04/21/2022 00H,16512
04/20/2022 23H,16085
04/20/2022 22H,15577
04/20/2022 21H,14983
04/20/2022 20H,14674
04/20/2022 19H,14789
04/20/2022 18H,14975
04/20/2022 17H,15165
04/20/2022 16H,15476
04/20/2022 15H,15746
04/20/2022 14H,16066
04/20/2022 13H,16333
04/20/2022 12H,16233
04/20/2022 11H,15493
04/20/2022 10H,14445
04/20/2022 09H,13738
04/20/2022 08H,13531
04/20/2022 07H,13636
04/20/2022 06H,13901
04/20/2022 05H,14335
04/20/2022 04H,14982
04/20/2022 03H,15916
04/20/2022 02H,16791
04/20/2022 01H,17441
04/20/2022 00H,17459
04/19/2022 23H,17225
04/19/2022 22H,17144
04/19/2022 21H,16950
04/19/2022 20H,16728
04/19/2022 19H,16660
04/19/2022 18H,16857
04/19/2022 17H,17077
04/19/2022 16H,17146
04/19/2022 15H,17130
04/19/2022 14H,16955
04/19/2022 13H,16688
04/19/2022 12H,16140
04/19/2022 11H,15266
04/19/2022 10H,14167
04/19/2022 09H,13520
04/19/2022 08H,13434
04/19/2022 07H,13550
04/19/2022 06H,13809
04/19/2022 05H,14222
04/19/2022 04H,14896
04/19/2022 03H,15763
04/19/2022 02H,16687
04/19/2022 01H,17373
04/19/2022 00H,17622
04/18/2022 23H,17527
04/18/2022 22H,17287
04/18/2022 21H,16814
04/18/2022 20H,16404
04/18/2022 19H,16002
04/18/2022 18H,15597
04/18/2022 17H,15422
04/18/2022 16H,15275
04/18/2022 15H,15349
04/18/2022 14H,15424
04/18/2022 13H,15803
04/18/2022 12H,15921
04/18/2022 11H,15297
04/18/2022 10H,14224
04/18/2022 09H,13453
04/18/2022 08H,13163
04/18/2022 07H,13144
04/18/2022 06H,13318
04/18/2022 05H,13638
04/18/2022 04H,14182
04/18/2022 03H,14875
04/18/2022 02H,15472
04/18/2022 01H,15714
04/18/2022 00H,15133
04/17/2022 23H,14393
04/17/2022 22H,13755
04/17/2022 21H,13283
04/17/2022 20H,13206
04/17/2022 19H,13333
04/17/2022 18H,13534
04/17/2022 17H,13782
04/17/2022 16H,13733
04/17/2022 15H,13836
04/17/2022 14H,13888
04/17/2022 13H,13789
04/17/2022 12H,13527
04/17/2022 11H,13157
04/17/2022 10H,12848
04/17/2022 09H,12651
04/17/2022 08H,12629
04/17/2022 07H,12770
04/17/2022 06H,13022
04/17/2022 05H,13447
04/17/2022 04H,14054
04/17/2022 03H,14747
04/17/2022 02H,15370
04/17/2022 01H,15766
04/17/2022 00H,15663
04/16/2022 23H,15433
04/16/2022 22H,15150
04/16/2022 21H,14797
04/16/2022 20H,14657
04/16/2022 19H,14616
04/16/2022 18H,14352
04/16/2022 17H,14359
04/16/2022 16H,14601
04/16/2022 15H,14495
04/16/2022 14H,14414
04/16/2022 13H,14072
04/16/2022 12H,13452
04/16/2022 11H,12924
04/16/2022 10H,12439
04/16/2022 09H,12222
04/16/2022 08H,12198
04/16/2022 07H,12349
04/16/2022 06H,12626
04/16/2022 05H,13066
04/16/2022 04H,13749
04/16/2022 03H,14544
04/16/2022 02H,15297
04/16/2022 01H,15798
04/16/2022 00H,15808
04/15/2022 23H,15692
04/15/2022 22H,15494
04/15/2022 21H,15050
04/15/2022 20H,14682
04/15/2022 19H,14472
04/15/2022 18H,14453
04/15/2022 17H,14331
04/15/2022 16H,14198
04/15/2022 15H,14258
04/15/2022 14H,14393
04/15/2022 13H,14560
04/15/2022 12H,14506
04/15/2022 11H,13912
04/15/2022 10H,13113
04/15/2022 09H,12585
04/15/2022 08H,12434
04/15/2022 07H,12542
04/15/2022 06H,12850
04/15/2022 05H,13340
04/15/2022 04H,14081
04/15/2022 03H,15044
04/15/2022 02H,16027
04/15/2022 01H,16727
04/15/2022 00H,16897
04/14/2022 23H,16970
04/14/2022 22H,16999
04/14/2022 21H,16755
04/14/2022 20H,16617
04/14/2022 19H,16443
04/14/2022 18H,16382
04/14/2022 17H,16113
04/14/2022 16H,15837
04/14/2022 15H,15650
04/14/2022 14H,15591
04/14/2022 13H,15495
04/14/2022 12H,15154
04/14/2022 11H,14254
04/14/2022 10H,13133
04/14/2022 09H,12494
04/14/2022 08H,12325
04/14/2022 07H,12461
04/14/2022 06H,12760
04/14/2022 05H,13284
04/14/2022 04H,14012
04/14/2022 03H,14978
04/14/2022 02H,15994
04/14/2022 01H,16699
04/14/2022 00H,16766
04/13/2022 23H,16539
04/13/2022 22H,16595
04/13/2022 21H,16190
04/13/2022 20H,15718
04/13/2022 19H,15463
04/13/2022 18H,15258
04/13/2022 17H,15100
04/13/2022 16H,15277
04/13/2022 15H,15398
04/13/2022 14H,15775
04/13/2022 13H,15929
04/13/2022 12H,15556
04/13/2022 11H,14661
04/13/2022 10H,13520
04/13/2022 09H,12805
04/13/2022 08H,12599
04/13/2022 07H,12659
04/13/2022 06H,12902
04/13/2022 05H,13341
04/13/2022 04H,14007
04/13/2022 03H,14956
04/13/2022 02H,15894
04/13/2022 01H,16527
04/13/2022 00H,16410
04/12/2022 23H,16114
04/12/2022 22H,15629
04/12/2022 21H,14969
04/12/2022 20H,14606
04/12/2022 19H,14592
04/12/2022 18H,14697
04/12/2022 17H,14858
04/12/2022 16H,15293
04/12/2022 15H,16032
04/12/2022 14H,16308
04/12/2022 13H,16316
04/12/2022 12H,15876
04/12/2022 11H,14909
04/12/2022 10H,13689
04/12/2022 09H,12980
04/12/2022 08H,12768
04/12/2022 07H,12838
04/12/2022 06H,13142
04/12/2022 05H,13568
04/12/2022 04H,14262
04/12/2022 03H,15204
04/12/2022 02H,16138
04/12/2022 01H,16853
04/12/2022 00H,16925
04/11/2022 23H,16522
04/11/2022 22H,16109
04/11/2022 21H,15323
04/11/2022 20H,14776
04/11/2022 19H,14824
04/11/2022 18H,14921
04/11/2022 17H,15110
04/11/2022 16H,15327
04/11/2022 15H,15588
04/11/2022 14H,15920
04/11/2022 13H,16361
04/11/2022 12H,16566
04/11/2022 11H,15918
04/11/2022 10H,14660
04/11/2022 09H,13804
04/11/2022 08H,13526
04/11/2022 07H,13532
04/11/2022 06H,13756
04/11/2022 05H,14088
04/11/2022 04H,14728
04/11/2022 03H,15558
04/11/2022 02H,16356
04/11/2022 01H,16924
04/11/2022 00H,16738
04/10/2022 23H,16309
04/10/2022 22H,15982
04/10/2022 21H,15536
04/10/2022 20H,15229
04/10/2022 19H,15158
04/10/2022 18H,15146
04/10/2022 17H,15101
04/10/2022 16H,14910
04/10/2022 15H,14671
04/10/2022 14H,14523
04/10/2022 13H,14349
04/10/2022 12H,13975
04/10/2022 11H,13589
04/10/2022 10H,13210
04/10/2022 09H,12991
04/10/2022 08H,12962
04/10/2022 07H,13100
04/10/2022 06H,13414
04/10/2022 05H,13866
04/10/2022 04H,14443
04/10/2022 03H,15149
04/10/2022 02H,15735
04/10/2022 01H,16149
04/10/2022 00H,15938
04/9/2022 23H,15436
04/9/2022 22H,14885
04/9/2022 21H,14417
04/9/2022 20H,14212
04/9/2022 19H,14343
04/9/2022 18H,14544
04/9/2022 17H,14853
04/9/2022 16H,15141
04/9/2022 15H,15186
04/9/2022 14H,15009
04/9/2022 13H,14736
04/9/2022 12H,14182
04/9/2022 11H,13688
04/9/2022 10H,13173
04/9/2022 09H,12908
04/9/2022 08H,12867
04/9/2022 07H,12986
04/9/2022 06H,13263
04/9/2022 05H,13739
04/9/2022 04H,14473
04/9/2022 03H,15256
04/9/2022 02H,16046
04/9/2022 01H,16578
04/9/2022 00H,16512
04/8/2022 23H,16141
04/8/2022 22H,15889
04/8/2022 21H,15417
04/8/2022 20H,15211
04/8/2022 19H,15296
04/8/2022 18H,15495
04/8/2022 17H,15597
04/8/2022 16H,15794
04/8/2022 15H,15923
04/8/2022 14H,16280
04/8/2022 13H,16580
04/8/2022 12H,16425
04/8/2022 11H,15502
04/8/2022 10H,14174
04/8/2022 09H,13438
04/8/2022 08H,13254
04/8/2022 07H,13346
04/8/2022 06H,13630
04/8/2022 05H,14112
04/8/2022 04H,14843
04/8/2022 03H,15872
04/8/2022 02H,16889
04/8/2022 01H,17646
04/8/2022 00H,18090
04/7/2022 23H,18178
04/7/2022 22H,18249
04/7/2022 21H,18062
04/7/2022 20H,17857
04/7/2022 19H,17771
04/7/2022 18H,17809
04/7/2022 17H,17775
04/7/2022 16H,17778
04/7/2022 15H,17663
04/7/2022 14H,17493
04/7/2022 13H,17173
04/7/2022 12H,16552
04/7/2022 11H,15435
04/7/2022 10H,14010
04/7/2022 09H,13179
04/7/2022 08H,12982
04/7/2022 07H,13040
04/7/2022 06H,13302
04/7/2022 05H,13728
04/7/2022 04H,14414
04/7/2022 03H,15362
04/7/2022 02H,16438
04/7/2022 01H,17179
04/7/2022 00H,17393
04/6/2022 23H,17292
04/6/2022 22H,17119
04/6/2022 21H,16673
04/6/2022 20H,16550
04/6/2022 19H,16625
04/6/2022 18H,16715
04/6/2022 17H,16823
04/6/2022 16H,17093
04/6/2022 15H,17253
04/6/2022 14H,17267
04/6/2022 13H,17063
04/6/2022 12H,16514
04/6/2022 11H,15455
04/6/2022 10H,13999
04/6/2022 09H,13204
04/6/2022 08H,12978
04/6/2022 07H,13039
04/6/2022 06H,13283
04/6/2022 05H,13698
04/6/2022 04H,14398
04/6/2022 03H,15336
04/6/2022 02H,16358
04/6/2022 01H,17119
04/6/2022 00H,17255
04/5/2022 23H,16898
04/5/2022 22H,16402
04/5/2022 21H,15824
04/5/2022 20H,15412
04/5/2022 19H,15439
04/5/2022 18H,15605
04/5/2022 17H,15736
04/5/2022 16H,16042
04/5/2022 15H,16270
04/5/2022 14H,16666
04/5/2022 13H,16906
04/5/2022 12H,16729
04/5/2022 11H,15913
04/5/2022 10H,14638
04/5/2022 09H,13792
04/5/2022 08H,13493
04/5/2022 07H,13524
04/5/2022 06H,13760
04/5/2022 05H,14165
04/5/2022 04H,14874
04/5/2022 03H,15859
04/5/2022 02H,16846
04/5/2022 01H,17541
04/5/2022 00H,17618
04/4/2022 23H,17211
04/4/2022 22H,16895
04/4/2022 21H,16366
04/4/2022 20H,15967
04/4/2022 19H,15824
04/4/2022 18H,15809
04/4/2022 17H,15950
04/4/2022 16H,16187
04/4/2022 15H,16429
04/4/2022 14H,16666
04/4/2022 13H,16951
04/4/2022 12H,17029
04/4/2022 11H,16257
04/4/2022 10H,14840
04/4/2022 09H,13915
04/4/2022 08H,13638
04/4/2022 07H,13658
04/4/2022 06H,13879
04/4/2022 05H,14245
04/4/2022 04H,14847
04/4/2022 03H,15725
04/4/2022 02H,16578
04/4/2022 01H,17174
04/4/2022 00H,17196
04/3/2022 23H,16956
04/3/2022 22H,16749
04/3/2022 21H,16342
04/3/2022 20H,16111
04/3/2022 19H,16105
04/3/2022 18H,16185
04/3/2022 17H,16181
04/3/2022 16H,16015
04/3/2022 15H,15646
04/3/2022 14H,15141
04/3/2022 13H,14630
04/3/2022 12H,14214
04/3/2022 11H,13785
04/3/2022 10H,13418
04/3/2022 09H,13208
04/3/2022 08H,13213
04/3/2022 07H,13376
04/3/2022 06H,13614
04/3/2022 05H,14036
04/3/2022 04H,14668
04/3/2022 03H,15388
04/3/2022 02H,15996
04/3/2022 01H,16392
04/3/2022 00H,16191
04/2/2022 23H,15518
04/2/2022 22H,14663
04/2/2022 21H,13893
04/2/2022 20H,13501
04/2/2022 19H,13523
04/2/2022 18H,13756
04/2/2022 17H,14096
04/2/2022 16H,14465
04/2/2022 15H,14831
04/2/2022 14H,15186
04/2/2022 13H,15433
04/2/2022 12H,15251
04/2/2022 11H,14774
04/2/2022 10H,14217
04/2/2022 09H,13943
04/2/2022 08H,13861
04/2/2022 07H,13990
04/2/2022 06H,14288
04/2/2022 05H,14725
04/2/2022 04H,15394
04/2/2022 03H,16219
04/2/2022 02H,17020
04/2/2022 01H,17581
04/2/2022 00H,17702
04/1/2022 23H,17412
04/1/2022 22H,17274
04/1/2022 21H,16973
04/1/2022 20H,16517
04/1/2022 19H,16247
04/1/2022 18H,16397
04/1/2022 17H,16675
04/1/2022 16H,16919
04/1/2022 15H,16929
04/1/2022 14H,16954
04/1/2022 13H,16847
04/1/2022 12H,16344
04/1/2022 11H,15302
04/1/2022 10H,13899
04/1/2022 09H,13193
04/1/2022 08H,13015
04/1/2022 07H,13090
04/1/2022 06H,13340
04/1/2022 05H,13778
04/1/2022 04H,14520
04/1/2022 03H,15512
04/1/2022 02H,16535
04/1/2022 01H,17272
04/1/2022 00H,17533
03/31/2022 23H,17440
03/31/2022 22H,17336
03/31/2022 21H,17007
03/31/2022 20H,16772
03/31/2022 19H,16813
03/31/2022 18H,16872
03/31/2022 17H,16929
03/31/2022 16H,17243
03/31/2022 15H,17337
03/31/2022 14H,17202
03/31/2022 13H,17266
03/31/2022 12H,16951
03/31/2022 11H,16067
03/31/2022 10H,14675
03/31/2022 09H,13917
03/31/2022 08H,13801
03/31/2022 07H,13929
03/31/2022 06H,14210
03/31/2022 05H,14716
03/31/2022 04H,15476
03/31/2022 03H,16551
03/31/2022 02H,17692
03/31/2022 01H,18482
03/31/2022 00H,18707
03/30/2022 23H,18385
03/30/2022 22H,18251
03/30/2022 21H,17870
03/30/2022 20H,17714
03/30/2022 19H,17640
03/30/2022 18H,17682
03/30/2022 17H,17928
03/30/2022 16H,18052
03/30/2022 15H,18274
03/30/2022 14H,18385
03/30/2022 13H,18559
03/30/2022 12H,18548
03/30/2022 11H,17716
03/30/2022 10H,16353
03/30/2022 09H,15474
03/30/2022 08H,15192
03/30/2022 07H,15244
03/30/2022 06H,15440
03/30/2022 05H,15838
03/30/2022 04H,16512
03/30/2022 03H,17506
03/30/2022 02H,18551
03/30/2022 01H,19306
03/30/2022 00H,19278
03/29/2022 23H,18637
03/29/2022 22H,17938
03/29/2022 21H,17362
03/29/2022 20H,17140
03/29/2022 19H,17191
03/29/2022 18H,17293
03/29/2022 17H,17417
03/29/2022 16H,17748
03/29/2022 15H,18172
03/29/2022 14H,18618
03/29/2022 13H,19069
03/29/2022 12H,19186
03/29/2022 11H,18291
03/29/2022 10H,16878
03/29/2022 09H,16059
03/29/2022 08H,15860
03/29/2022 07H,15869
03/29/2022 06H,16175
03/29/2022 05H,16611
03/29/2022 04H,17360
03/29/2022 03H,18421
03/29/2022 02H,19575
03/29/2022 01H,20371
03/29/2022 00H,20450
03/28/2022 23H,20030
03/28/2022 22H,19627
03/28/2022 21H,18978
03/28/2022 20H,18552
03/28/2022 19H,18445
03/28/2022 18H,18455
03/28/2022 17H,18562
03/28/2022 16H,18671
03/28/2022 15H,18792
03/28/2022 14H,18855
03/28/2022 13H,18886
03/28/2022 12H,18745
03/28/2022 11H,17688
03/28/2022 10H,16173
03/28/2022 09H,15283
03/28/2022 08H,14947
03/28/2022 07H,14923
03/28/2022 06H,15083
03/28/2022 05H,15408
03/28/2022 04H,15952
03/28/2022 03H,16728
03/28/2022 02H,17521
03/28/2022 01H,18084
03/28/2022 00H,18038
03/27/2022 23H,17471
03/27/2022 22H,17005
03/27/2022 21H,16332
03/27/2022 20H,15838
03/27/2022 19H,15587
03/27/2022 18H,15586
03/27/2022 17H,15575
03/27/2022 16H,15505
03/27/2022 15H,15338
03/27/2022 14H,15175
03/27/2022 13H,14921
03/27/2022 12H,14477
03/27/2022 11H,14070
03/27/2022 10H,13616
03/27/2022 09H,13371
03/27/2022 08H,13326
03/27/2022 07H,13466
03/27/2022 06H,13723
03/27/2022 05H,14128
03/27/2022 04H,14738
03/27/2022 03H,15460
03/27/2022 02H,16055
03/27/2022 01H,16421
03/27/2022 00H,16417
03/26/2022 23H,15964
03/26/2022 22H,15679
03/26/2022 21H,15334
03/26/2022 20H,14987
03/26/2022 19H,14873
03/26/2022 18H,14946
03/26/2022 17H,15271
03/26/2022 16H,15441
03/26/2022 15H,15235
03/26/2022 14H,15121
03/26/2022 13H,15001
03/26/2022 12H,14515
03/26/2022 11H,13939
03/26/2022 10H,13400
03/26/2022 09H,13105
03/26/2022 08H,13069
03/26/2022 07H,13215
03/26/2022 06H,13493
03/26/2022 05H,13959
03/26/2022 04H,14660
03/26/2022 03H,15543
03/26/2022 02H,16348
03/26/2022 01H,16937
03/26/2022 00H,17132
03/25/2022 23H,16929
03/25/2022 22H,16975
03/25/2022 21H,16811
03/25/2022 20H,16594
03/25/2022 19H,16285
03/25/2022 18H,16038
03/25/2022 17H,16123
03/25/2022 16H,16267
03/25/2022 15H,16287
03/25/2022 14H,16566
03/25/2022 13H,16814
03/25/2022 12H,16571
03/25/2022 11H,15620
03/25/2022 10H,14224
03/25/2022 09H,13458
03/25/2022 08H,13290
03/25/2022 07H,13405
03/25/2022 06H,13660
03/25/2022 05H,14114
03/25/2022 04H,14817
03/25/2022 03H,15715
03/25/2022 02H,16715
03/25/2022 01H,17464
03/25/2022 00H,17778
03/24/2022 23H,17539
03/24/2022 22H,17433
03/24/2022 21H,17143
03/24/2022 20H,16983
03/24/2022 19H,17054
03/24/2022 18H,17212
03/24/2022 17H,17438
03/24/2022 16H,17636
03/24/2022 15H,17724
03/24/2022 14H,17698
03/24/2022 13H,17511
03/24/2022 12H,17052
03/24/2022 11H,15958
03/24/2022 10H,14599
03/24/2022 09H,13788
03/24/2022 08H,13613
03/24/2022 07H,13663
03/24/2022 06H,13937
03/24/2022 05H,14367
03/24/2022 04H,15058
03/24/2022 03H,16034
03/24/2022 02H,17119
03/24/2022 01H,17904
03/24/2022 00H,18272
03/23/2022 23H,18072
03/23/2022 22H,17949
03/23/2022 21H,17536
03/23/2022 20H,17180
03/23/2022 19H,16938
03/23/2022 18H,16767
03/23/2022 17H,16869
03/23/2022 16H,17234
03/23/2022 15H,17317
03/23/2022 14H,17291
03/23/2022 13H,17239
03/23/2022 12H,17007
03/23/2022 11H,16038
03/23/2022 10H,14597
03/23/2022 09H,13746
03/23/2022 08H,13481
03/23/2022 07H,13509
03/23/2022 06H,13707
03/23/2022 05H,14117
03/23/2022 04H,14741
03/23/2022 03H,15711
03/23/2022 02H,16659
03/23/2022 01H,17381
03/23/2022 00H,17524
03/22/2022 23H,17005
03/22/2022 22H,16627
03/22/2022 21H,15966
03/22/2022 20H,15164
03/22/2022 19H,14956
03/22/2022 18H,15045
03/22/2022 17H,15167
03/22/2022 16H,15381
03/22/2022 15H,15654
03/22/2022 14H,16169
03/22/2022 13H,16648
03/22/2022 12H,16805
03/22/2022 11H,15801
03/22/2022 10H,14286
03/22/2022 09H,13430
03/22/2022 08H,13107
03/22/2022 07H,13105
03/22/2022 06H,13360
03/22/2022 05H,13780
03/22/2022 04H,14455
03/22/2022 03H,15375
03/22/2022 02H,16368
03/22/2022 01H,17078
03/22/2022 00H,17236
03/21/2022 23H,16749
