Actual Net Interchange for New England (region) to New York (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3390279&sdid=EBA.NE-NY.ID.H
14:48:25 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-NY.ID.H megawatthours
04/12/2019 13H,-84
04/12/2019 12H,-429
04/12/2019 11H,-457
04/12/2019 10H,-329
04/12/2019 09H,-446
04/12/2019 08H,-444
04/12/2019 07H,-405
04/12/2019 06H,-393
04/12/2019 05H,-402
04/12/2019 04H,-394
04/12/2019 03H,-313
04/12/2019 02H,-303
04/12/2019 01H,-245
04/12/2019 00H,-275
04/11/2019 23H,-342
04/11/2019 22H,-321
04/11/2019 21H,-28
04/11/2019 20H,-69
04/11/2019 19H,183
04/11/2019 18H,252
04/11/2019 17H,465
04/11/2019 16H,118
04/11/2019 15H,124
04/11/2019 14H,-122
04/11/2019 13H,-204
04/11/2019 12H,-480
04/11/2019 11H,-455
04/11/2019 10H,-504
04/11/2019 09H,-479
04/11/2019 08H,-442
04/11/2019 07H,-338
04/11/2019 06H,-318
04/11/2019 05H,-393
04/11/2019 04H,-216
04/11/2019 03H,-183
04/11/2019 02H,-182
04/11/2019 01H,-198
04/11/2019 00H,-221
04/10/2019 23H,-294
04/10/2019 22H,-330
04/10/2019 21H,-303
04/10/2019 20H,-109
04/10/2019 19H,-296
04/10/2019 18H,-337
04/10/2019 17H,-253
04/10/2019 16H,-236
04/10/2019 15H,-260
04/10/2019 14H,-240
04/10/2019 13H,-240
04/10/2019 12H,-227
04/10/2019 11H,-275
04/10/2019 10H,-239
04/10/2019 09H,-234
04/10/2019 08H,-284
04/10/2019 07H,-270
04/10/2019 06H,-230
04/10/2019 05H,-285
04/10/2019 04H,-265
04/10/2019 03H,-240
04/10/2019 02H,-253
04/10/2019 01H,-250
04/10/2019 00H,-262
04/9/2019 23H,-300
04/9/2019 22H,-249
04/9/2019 21H,-347
04/9/2019 20H,-241
04/9/2019 19H,-151
04/9/2019 18H,-144
04/9/2019 17H,-329
04/9/2019 16H,-414
04/9/2019 15H,-423
04/9/2019 14H,-275
04/9/2019 13H,-243
04/9/2019 12H,-274
04/9/2019 11H,-398
04/9/2019 10H,-471
04/9/2019 09H,-527
04/9/2019 08H,-528
04/9/2019 07H,-506
04/9/2019 06H,-419
04/9/2019 05H,-243
04/9/2019 04H,-228
04/9/2019 03H,-49
04/9/2019 02H,-106
04/9/2019 01H,-201
04/9/2019 00H,-207
04/8/2019 23H,-165
04/8/2019 22H,-41
04/8/2019 21H,4
04/8/2019 20H,172
04/8/2019 19H,142
04/8/2019 18H,180
04/8/2019 17H,395
04/8/2019 16H,465
04/8/2019 15H,451
04/8/2019 14H,137
04/8/2019 13H,440
04/8/2019 12H,442
04/8/2019 11H,191
04/8/2019 10H,53
04/8/2019 09H,76
04/8/2019 08H,-10
04/8/2019 07H,-199
04/8/2019 06H,-229
04/8/2019 05H,-93
04/8/2019 04H,-132
04/8/2019 03H,-153
04/8/2019 02H,-197
04/8/2019 01H,-26
04/8/2019 00H,-35
04/7/2019 23H,-155
04/7/2019 22H,270
04/7/2019 21H,241
04/7/2019 20H,226
04/7/2019 19H,260
04/7/2019 18H,225
04/7/2019 17H,22
04/7/2019 16H,246
04/7/2019 15H,370
04/7/2019 14H,151
04/7/2019 13H,-58
04/7/2019 12H,-118
04/7/2019 11H,-13
04/7/2019 10H,-66
04/7/2019 09H,-122
04/7/2019 08H,-120
04/7/2019 07H,-47
04/7/2019 06H,-94
04/7/2019 05H,-128
04/7/2019 04H,-30
04/7/2019 03H,-141
04/7/2019 02H,16
04/7/2019 01H,96
04/7/2019 00H,71
04/6/2019 23H,81
04/6/2019 22H,162
04/6/2019 21H,248
04/6/2019 20H,318
04/6/2019 19H,404
04/6/2019 18H,325
04/6/2019 17H,336
04/6/2019 16H,-71
04/6/2019 15H,-142
04/6/2019 14H,-374
04/6/2019 13H,-466
04/6/2019 12H,-182
04/6/2019 11H,-103
04/6/2019 10H,-211
04/6/2019 09H,-126
04/6/2019 08H,-146
04/6/2019 07H,-282
04/6/2019 06H,-170
04/6/2019 05H,-218
04/6/2019 04H,-7
04/6/2019 03H,-74
04/6/2019 02H,316
04/6/2019 01H,434
04/6/2019 00H,293
04/5/2019 23H,142
04/5/2019 22H,213
04/5/2019 21H,311
04/5/2019 20H,607
04/5/2019 19H,716
04/5/2019 18H,766
04/5/2019 17H,770
04/5/2019 16H,738
04/5/2019 15H,682
04/5/2019 14H,694
04/5/2019 13H,625
04/5/2019 12H,337
04/5/2019 11H,63
04/5/2019 10H,453
04/5/2019 09H,489
04/5/2019 08H,202
04/5/2019 07H,173
04/5/2019 06H,181
04/5/2019 05H,229
04/5/2019 04H,-315
04/5/2019 03H,-218
04/5/2019 02H,58
04/5/2019 01H,116
04/5/2019 00H,48
04/4/2019 23H,283
04/4/2019 22H,429
04/4/2019 21H,565
04/4/2019 20H,631
04/4/2019 19H,632
04/4/2019 18H,664
04/4/2019 17H,659
04/4/2019 16H,667
04/4/2019 15H,426
04/4/2019 14H,474
04/4/2019 13H,66
04/4/2019 12H,-227
04/4/2019 11H,-22
04/4/2019 10H,258
04/4/2019 09H,437
04/4/2019 08H,410
04/4/2019 07H,478
04/4/2019 06H,408
04/4/2019 05H,506
04/4/2019 04H,52
04/4/2019 03H,-74
04/4/2019 02H,354
04/4/2019 01H,213
04/4/2019 00H,107
04/3/2019 23H,132
04/3/2019 22H,248
04/3/2019 21H,334
04/3/2019 20H,253
04/3/2019 19H,196
04/3/2019 18H,-69
04/3/2019 17H,56
04/3/2019 16H,-164
04/3/2019 15H,-211
04/3/2019 14H,-199
04/3/2019 13H,-114
04/3/2019 12H,6
04/3/2019 11H,-19
04/3/2019 10H,75
04/3/2019 09H,97
04/3/2019 08H,202
04/3/2019 07H,272
04/3/2019 06H,369
04/3/2019 05H,518
04/3/2019 04H,181
04/3/2019 03H,102
04/3/2019 02H,-162
04/3/2019 01H,-89
04/3/2019 00H,-377
04/2/2019 23H,-177
04/2/2019 22H,-31
04/2/2019 21H,61
04/2/2019 20H,279
04/2/2019 19H,214
04/2/2019 18H,211
04/2/2019 17H,103
04/2/2019 16H,26
04/2/2019 15H,160
04/2/2019 14H,133
04/2/2019 13H,-179
04/2/2019 12H,-397
04/2/2019 11H,-141
04/2/2019 10H,-19
04/2/2019 09H,124
04/2/2019 08H,200
04/2/2019 07H,195
04/2/2019 06H,294
04/2/2019 05H,380
04/2/2019 04H,219
04/2/2019 03H,147
04/2/2019 02H,413
04/2/2019 01H,607
04/2/2019 00H,601
04/1/2019 23H,383
04/1/2019 22H,221
04/1/2019 21H,355
04/1/2019 20H,455
04/1/2019 19H,527
04/1/2019 18H,548
04/1/2019 17H,539
04/1/2019 16H,336
04/1/2019 15H,341
04/1/2019 14H,575
04/1/2019 13H,515
04/1/2019 12H,522
04/1/2019 11H,499
04/1/2019 10H,464
04/1/2019 09H,436
04/1/2019 08H,444
04/1/2019 07H,480
04/1/2019 06H,471
04/1/2019 05H,530
04/1/2019 04H,193
04/1/2019 03H,390
04/1/2019 02H,226
04/1/2019 01H,14
04/1/2019 00H,-366
03/31/2019 23H,-383
03/31/2019 22H,-216
03/31/2019 21H,-111
03/31/2019 20H,10
03/31/2019 19H,184
03/31/2019 18H,282
03/31/2019 17H,324
03/31/2019 16H,259
03/31/2019 15H,98
03/31/2019 14H,38
03/31/2019 13H,-105
03/31/2019 12H,11
03/31/2019 11H,52
03/31/2019 10H,-186
03/31/2019 09H,-136
03/31/2019 08H,-230
03/31/2019 07H,-184
03/31/2019 06H,-182
03/31/2019 05H,-244
03/31/2019 04H,227
03/31/2019 03H,326
03/31/2019 02H,251
03/31/2019 01H,197
03/31/2019 00H,-86
03/30/2019 23H,80
03/30/2019 22H,-8
03/30/2019 21H,147
03/30/2019 20H,188
03/30/2019 19H,249
03/30/2019 18H,167
03/30/2019 17H,309
03/30/2019 16H,135
03/30/2019 15H,139
03/30/2019 14H,143
03/30/2019 13H,-70
03/30/2019 12H,-50
03/30/2019 11H,-56
03/30/2019 10H,106
03/30/2019 09H,327
03/30/2019 08H,337
03/30/2019 07H,415
03/30/2019 06H,278
03/30/2019 05H,106
03/30/2019 04H,-25
03/30/2019 03H,97
03/30/2019 02H,15
03/30/2019 01H,-39
03/30/2019 00H,-38
03/29/2019 23H,24
03/29/2019 22H,-98
03/29/2019 21H,-204
03/29/2019 20H,-121
03/29/2019 19H,-79
03/29/2019 18H,-90
03/29/2019 17H,-114
03/29/2019 16H,135
03/29/2019 15H,135
03/29/2019 14H,235
03/29/2019 13H,259
03/29/2019 12H,8
03/29/2019 11H,-333
03/29/2019 10H,-356
03/29/2019 09H,-92
03/29/2019 08H,-179
03/29/2019 07H,-120
03/29/2019 06H,-246
03/29/2019 05H,26
03/29/2019 04H,219
03/29/2019 03H,-11
03/29/2019 02H,10
03/29/2019 01H,11
03/29/2019 00H,63
03/28/2019 23H,82
03/28/2019 22H,312
03/28/2019 21H,295
03/28/2019 20H,570
03/28/2019 19H,592
03/28/2019 18H,606
03/28/2019 17H,638
03/28/2019 16H,301
03/28/2019 15H,332
03/28/2019 14H,266
03/28/2019 13H,-21
03/28/2019 12H,-228
03/28/2019 11H,-167
03/28/2019 10H,-235
03/28/2019 09H,-93
03/28/2019 08H,-189
03/28/2019 07H,-135
03/28/2019 06H,-116
03/28/2019 05H,-250
03/28/2019 04H,28
03/28/2019 03H,38
03/28/2019 02H,-63
03/28/2019 01H,209
03/28/2019 00H,285
03/27/2019 23H,33
03/27/2019 22H,109
03/27/2019 21H,341
03/27/2019 20H,379
03/27/2019 19H,430
03/27/2019 18H,668
03/27/2019 17H,755
03/27/2019 16H,843
03/27/2019 15H,797
03/27/2019 14H,795
03/27/2019 13H,521
03/27/2019 12H,716
03/27/2019 11H,703
03/27/2019 10H,338
03/27/2019 09H,484
03/27/2019 08H,449
03/27/2019 07H,519
03/27/2019 06H,550
03/27/2019 05H,528
03/27/2019 04H,229
03/27/2019 03H,587
03/27/2019 02H,358
03/27/2019 01H,464
03/27/2019 00H,315
03/26/2019 23H,261
03/26/2019 22H,200
03/26/2019 21H,417
03/26/2019 20H,576
03/26/2019 19H,487
03/26/2019 18H,637
03/26/2019 17H,640
03/26/2019 16H,488
03/26/2019 15H,491
03/26/2019 14H,421
03/26/2019 13H,258
03/26/2019 12H,375
03/26/2019 11H,400
03/26/2019 10H,153
03/26/2019 09H,340
03/26/2019 08H,327
03/26/2019 07H,226
03/26/2019 06H,263
03/26/2019 05H,-31
03/26/2019 04H,140
03/26/2019 03H,402
03/26/2019 02H,8
03/26/2019 01H,74
03/26/2019 00H,-98
03/25/2019 23H,192
03/25/2019 22H,182
03/25/2019 21H,158
03/25/2019 20H,393
03/25/2019 19H,491
03/25/2019 18H,610
03/25/2019 17H,611
03/25/2019 16H,581
03/25/2019 15H,473
03/25/2019 14H,433
03/25/2019 13H,1
03/25/2019 12H,-207
03/25/2019 11H,54
03/25/2019 10H,143
03/25/2019 09H,366
03/25/2019 08H,489
03/25/2019 07H,450
03/25/2019 06H,270
03/25/2019 05H,438
03/25/2019 04H,257
03/25/2019 03H,351
03/25/2019 02H,-97
03/25/2019 01H,-230
03/25/2019 00H,-211
03/24/2019 23H,-48
03/24/2019 22H,299
03/24/2019 21H,495
03/24/2019 20H,517
03/24/2019 19H,589
03/24/2019 18H,473
03/24/2019 17H,377
03/24/2019 16H,354
03/24/2019 15H,341
03/24/2019 14H,242
03/24/2019 13H,48
03/24/2019 12H,154
03/24/2019 11H,126
03/24/2019 10H,77
03/24/2019 09H,227
03/24/2019 08H,188
03/24/2019 07H,240
03/24/2019 06H,217
03/24/2019 05H,326
03/24/2019 04H,516
03/24/2019 03H,530
03/24/2019 02H,423
03/24/2019 01H,409
03/24/2019 00H,331
03/23/2019 23H,445
03/23/2019 22H,367
03/23/2019 21H,329
03/23/2019 20H,432
03/23/2019 19H,438
03/23/2019 18H,421
03/23/2019 17H,323
03/23/2019 16H,351
03/23/2019 15H,286
03/23/2019 14H,152
03/23/2019 13H,34
03/23/2019 12H,237
03/23/2019 11H,307
03/23/2019 10H,92
03/23/2019 09H,273
03/23/2019 08H,293
03/23/2019 07H,254
03/23/2019 06H,187
03/23/2019 05H,218
03/23/2019 04H,98
03/23/2019 03H,-41
03/23/2019 02H,27
03/23/2019 01H,337
03/23/2019 00H,204
03/22/2019 23H,163
03/22/2019 22H,35
03/22/2019 21H,68
03/22/2019 20H,257
03/22/2019 19H,293
03/22/2019 18H,253
03/22/2019 17H,117
03/22/2019 16H,146
03/22/2019 15H,5
03/22/2019 14H,186
03/22/2019 13H,-68
03/22/2019 12H,1
03/22/2019 11H,-174
03/22/2019 10H,-207
03/22/2019 09H,-345
03/22/2019 08H,-212
03/22/2019 07H,-267
03/22/2019 06H,-269
03/22/2019 05H,-101
03/22/2019 04H,-175
03/22/2019 03H,166
03/22/2019 02H,60
03/22/2019 01H,115
03/22/2019 00H,139
03/21/2019 23H,400
03/21/2019 22H,410
03/21/2019 21H,396
03/21/2019 20H,371
03/21/2019 19H,601
03/21/2019 18H,665
03/21/2019 17H,462
03/21/2019 16H,254
03/21/2019 15H,275
03/21/2019 14H,151
03/21/2019 13H,95
03/21/2019 12H,-1
03/21/2019 11H,-152
03/21/2019 10H,-420
03/21/2019 09H,-341
03/21/2019 08H,-444
03/21/2019 07H,-397
03/21/2019 06H,-360
03/21/2019 05H,-418
03/21/2019 04H,-509
03/21/2019 03H,-416
03/21/2019 02H,-469
03/21/2019 01H,-521
03/21/2019 00H,-398
03/20/2019 23H,-303
03/20/2019 22H,-345
03/20/2019 21H,-163
03/20/2019 20H,65
03/20/2019 19H,-63
03/20/2019 18H,249
03/20/2019 17H,35
03/20/2019 16H,34
03/20/2019 15H,-220
03/20/2019 14H,-478
03/20/2019 13H,-597
03/20/2019 12H,-599
03/20/2019 11H,-597
03/20/2019 10H,-507
03/20/2019 09H,-584
03/20/2019 08H,-587
03/20/2019 07H,-574
03/20/2019 06H,-601
03/20/2019 05H,-508
03/20/2019 04H,40
03/20/2019 03H,-126
03/20/2019 02H,-366
03/20/2019 01H,-477
03/20/2019 00H,-554
03/19/2019 23H,-632
03/19/2019 22H,-346
03/19/2019 21H,-132
03/19/2019 20H,-103
03/19/2019 19H,-107
03/19/2019 18H,260
03/19/2019 17H,208
03/19/2019 16H,147
03/19/2019 15H,203
03/19/2019 14H,-204
03/19/2019 13H,-614
03/19/2019 12H,-297
03/19/2019 11H,-336
03/19/2019 10H,-429
03/19/2019 09H,-279
03/19/2019 08H,-339
03/19/2019 07H,-277
03/19/2019 06H,-157
03/19/2019 05H,-187
03/19/2019 04H,-302
03/19/2019 03H,-310
03/19/2019 02H,-342
03/19/2019 01H,-228
03/19/2019 00H,-204
03/18/2019 23H,-165
03/18/2019 22H,-55
03/18/2019 21H,143
03/18/2019 20H,108
03/18/2019 19H,268
03/18/2019 18H,251
03/18/2019 17H,314
03/18/2019 16H,160
03/18/2019 15H,-89
03/18/2019 14H,-290
03/18/2019 13H,-450
03/18/2019 12H,-445
03/18/2019 11H,-353
03/18/2019 10H,158
03/18/2019 09H,293
03/18/2019 08H,559
03/18/2019 07H,529
03/18/2019 06H,391
03/18/2019 05H,250
03/18/2019 04H,302
03/18/2019 03H,-4
03/18/2019 02H,40
03/18/2019 01H,241
03/18/2019 00H,283
03/17/2019 23H,272
03/17/2019 22H,113
03/17/2019 21H,425
03/17/2019 20H,470
03/17/2019 19H,496
03/17/2019 18H,521
03/17/2019 17H,413
03/17/2019 16H,364
03/17/2019 15H,368
03/17/2019 14H,323
03/17/2019 13H,287
03/17/2019 12H,474
03/17/2019 11H,363
03/17/2019 10H,290
03/17/2019 09H,287
03/17/2019 08H,-99
03/17/2019 07H,45
03/17/2019 06H,205
03/17/2019 05H,352
03/17/2019 04H,118
03/17/2019 03H,228
03/17/2019 02H,273
03/17/2019 01H,516
03/17/2019 00H,413
03/16/2019 23H,293
03/16/2019 22H,441
03/16/2019 21H,411
03/16/2019 20H,506
03/16/2019 19H,424
03/16/2019 18H,341
03/16/2019 17H,406
03/16/2019 16H,423
03/16/2019 15H,240
03/16/2019 14H,146
03/16/2019 13H,60
03/16/2019 12H,-340
03/16/2019 11H,-355
03/16/2019 10H,-428
03/16/2019 09H,-227
03/16/2019 08H,-320
03/16/2019 07H,-268
03/16/2019 06H,-151
03/16/2019 05H,-176
03/16/2019 04H,-612
03/16/2019 03H,-424
03/16/2019 02H,-252
03/16/2019 01H,-320
03/16/2019 00H,78
03/15/2019 23H,-73
03/15/2019 22H,-146
03/15/2019 21H,-18
03/15/2019 20H,52
03/15/2019 19H,-143
03/15/2019 18H,-291
03/15/2019 17H,-437
03/15/2019 16H,-457
03/15/2019 15H,-419
03/15/2019 14H,-9
03/15/2019 13H,-172
03/15/2019 12H,-456
03/15/2019 11H,-632
03/15/2019 10H,-687
03/15/2019 09H,-575
03/15/2019 08H,-547
03/15/2019 07H,-499
03/15/2019 06H,-492
03/15/2019 05H,-203
03/15/2019 04H,-245
03/15/2019 03H,-614
03/15/2019 02H,-529
03/15/2019 01H,-593
03/15/2019 00H,-654
03/14/2019 23H,-630
03/14/2019 22H,-705
03/14/2019 21H,-624
03/14/2019 20H,-515
03/14/2019 19H,-257
03/14/2019 18H,-491
03/14/2019 17H,-621
03/14/2019 16H,-679
03/14/2019 15H,-653
03/14/2019 14H,-665
03/14/2019 13H,-688
03/14/2019 12H,-762
03/14/2019 11H,-793
03/14/2019 10H,-708
03/14/2019 09H,-634
03/14/2019 08H,-707
03/14/2019 07H,-706
03/14/2019 06H,-656
03/14/2019 05H,-688
03/14/2019 04H,-741
03/14/2019 03H,-706
03/14/2019 02H,-735
03/14/2019 01H,-785
03/14/2019 00H,-755
03/13/2019 23H,-746
03/13/2019 22H,-734
03/13/2019 21H,-710
03/13/2019 20H,-638
03/13/2019 19H,-618
03/13/2019 18H,-604
03/13/2019 17H,-488
03/13/2019 16H,-495
03/13/2019 15H,-549
03/13/2019 14H,-659
03/13/2019 13H,-735
03/13/2019 12H,-778
03/13/2019 11H,-811
03/13/2019 10H,-724
03/13/2019 09H,-706
03/13/2019 08H,-742
03/13/2019 07H,-741
03/13/2019 06H,-742
03/13/2019 05H,-787
03/13/2019 04H,-725
03/13/2019 03H,-741
03/13/2019 02H,-609
03/13/2019 01H,-561
03/13/2019 00H,-665
03/12/2019 23H,-734
03/12/2019 22H,-625
03/12/2019 21H,-446
03/12/2019 20H,-412
03/12/2019 19H,-425
03/12/2019 18H,-336
03/12/2019 17H,-327
03/12/2019 16H,-358
03/12/2019 15H,-294
03/12/2019 14H,-311
03/12/2019 13H,-428
03/12/2019 12H,-554
03/12/2019 11H,-651
03/12/2019 10H,-591
03/12/2019 09H,-608
03/12/2019 08H,-524
03/12/2019 07H,-580
03/12/2019 06H,-656
03/12/2019 05H,-617
03/12/2019 04H,-523
03/12/2019 03H,-634
03/12/2019 02H,-494
03/12/2019 01H,-626
03/12/2019 00H,-526
03/11/2019 23H,-594
03/11/2019 22H,-417
03/11/2019 21H,-259
03/11/2019 20H,-346
03/11/2019 19H,-307
03/11/2019 18H,-229
03/11/2019 17H,-263
03/11/2019 16H,-201
03/11/2019 15H,-304
03/11/2019 14H,-638
03/11/2019 13H,-694
03/11/2019 12H,-710
03/11/2019 11H,-792
03/11/2019 10H,-757
03/11/2019 09H,-771
03/11/2019 08H,-762
03/11/2019 07H,-795
03/11/2019 06H,-795
03/11/2019 05H,-831
03/11/2019 04H,-814
03/11/2019 03H,-782
03/11/2019 02H,-754
03/11/2019 01H,-603
03/11/2019 00H,-730
03/10/2019 23H,-787
03/10/2019 22H,-759
03/10/2019 21H,-645
03/10/2019 20H,-766
03/10/2019 19H,-788
03/10/2019 18H,-627
03/10/2019 17H,-689
03/10/2019 16H,-685
03/10/2019 15H,-699
03/10/2019 14H,-640
03/10/2019 13H,-621
03/10/2019 12H,-783
03/10/2019 11H,-774
03/10/2019 10H,-759
03/10/2019 09H,-727
03/10/2019 08H,-793
03/10/2019 07H,-765
03/10/2019 06H,-735
03/10/2019 05H,-751
03/10/2019 04H,-780
03/10/2019 03H,-733
03/10/2019 02H,-751
03/10/2019 01H,-764
03/10/2019 00H,-759
03/9/2019 23H,-798
03/9/2019 22H,-782
03/9/2019 21H,-691
03/9/2019 20H,-675
03/9/2019 19H,-714
03/9/2019 18H,-706
03/9/2019 17H,-695
03/9/2019 16H,-694
03/9/2019 15H,-757
03/9/2019 14H,-732
03/9/2019 13H,-815
03/9/2019 12H,-754
03/9/2019 11H,-733
03/9/2019 10H,-832
03/9/2019 09H,-847
03/9/2019 08H,-813
03/9/2019 07H,-787
03/9/2019 06H,-783
03/9/2019 05H,-826
03/9/2019 04H,-759
03/9/2019 03H,-668
03/9/2019 02H,-666
03/9/2019 01H,-668
03/9/2019 00H,-693
03/8/2019 23H,-734
03/8/2019 22H,-658
03/8/2019 21H,-657
03/8/2019 20H,-646
03/8/2019 19H,-636
03/8/2019 18H,-409
03/8/2019 17H,-529
03/8/2019 16H,-555
03/8/2019 15H,-572
03/8/2019 14H,-758
03/8/2019 13H,-764
03/8/2019 12H,-700
03/8/2019 11H,-684
03/8/2019 10H,-655
03/8/2019 09H,-751
03/8/2019 08H,-727
03/8/2019 07H,-683
03/8/2019 06H,-787
03/8/2019 05H,-765
03/8/2019 04H,-760
03/8/2019 03H,-555
03/8/2019 02H,-556
03/8/2019 01H,-562
03/8/2019 00H,-538
03/7/2019 23H,-588
03/7/2019 22H,-682
03/7/2019 21H,-754
03/7/2019 20H,-794
03/7/2019 19H,-719
03/7/2019 18H,-733
03/7/2019 17H,-679
03/7/2019 16H,-621
03/7/2019 15H,-573
03/7/2019 14H,-495
03/7/2019 13H,-388
03/7/2019 12H,-573
03/7/2019 11H,-760
03/7/2019 10H,-750
03/7/2019 09H,-750
03/7/2019 08H,-773
03/7/2019 07H,-774
03/7/2019 06H,-733
03/7/2019 05H,-745
03/7/2019 04H,-782
03/7/2019 03H,-756
03/7/2019 02H,-678
03/7/2019 01H,-697
03/7/2019 00H,-656
03/6/2019 23H,-690
03/6/2019 22H,-693
03/6/2019 21H,-705
03/6/2019 20H,-767
03/6/2019 19H,-705
03/6/2019 18H,-617
03/6/2019 17H,-626
03/6/2019 16H,-667
03/6/2019 15H,-689
03/6/2019 14H,-698
03/6/2019 13H,-703
03/6/2019 12H,-726
03/6/2019 11H,-790
03/6/2019 10H,-794
03/6/2019 09H,-808
03/6/2019 08H,-785
03/6/2019 07H,-778
03/6/2019 06H,-773
03/6/2019 05H,-778
03/6/2019 04H,-726
03/6/2019 03H,-731
03/6/2019 02H,-677
03/6/2019 01H,-636
03/6/2019 00H,-664
03/5/2019 23H,-699
03/5/2019 22H,-793
03/5/2019 21H,-847
03/5/2019 20H,-794
03/5/2019 19H,-813
03/5/2019 18H,-788
03/5/2019 17H,-802
03/5/2019 16H,-763
03/5/2019 15H,-848
03/5/2019 14H,-725
03/5/2019 13H,-755
03/5/2019 12H,-742
03/5/2019 11H,-733
03/5/2019 10H,-720
03/5/2019 09H,-740
03/5/2019 08H,-799
03/5/2019 07H,-761
03/5/2019 06H,-701
03/5/2019 05H,-774
03/5/2019 04H,-680
03/5/2019 03H,-675
03/5/2019 02H,-698
03/5/2019 01H,-574
03/5/2019 00H,-559
03/4/2019 23H,-743
03/4/2019 22H,-766
03/4/2019 21H,-797
03/4/2019 20H,-772
03/4/2019 19H,-751
03/4/2019 18H,-759
03/4/2019 17H,-770
03/4/2019 16H,-762
03/4/2019 15H,-807
03/4/2019 14H,-723
03/4/2019 13H,-789
03/4/2019 12H,-711
03/4/2019 11H,-750
03/4/2019 10H,-779
03/4/2019 09H,-722
03/4/2019 08H,-659
03/4/2019 07H,-779
03/4/2019 06H,-812
03/4/2019 05H,-816
03/4/2019 04H,-802
03/4/2019 03H,-862
03/4/2019 02H,-800
03/4/2019 01H,-682
03/4/2019 00H,-685
03/3/2019 23H,-755
03/3/2019 22H,-772
03/3/2019 21H,-784
03/3/2019 20H,-821
03/3/2019 19H,-753
03/3/2019 18H,-747
03/3/2019 17H,-777
03/3/2019 16H,-743
03/3/2019 15H,-719
03/3/2019 14H,-710
03/3/2019 13H,-745
03/3/2019 12H,-795
03/3/2019 11H,-763
03/3/2019 10H,-797
03/3/2019 09H,-776
03/3/2019 08H,-793
03/3/2019 07H,-781
03/3/2019 06H,-805
03/3/2019 05H,-794
03/3/2019 04H,-782
03/3/2019 03H,-828
03/3/2019 02H,-794
03/3/2019 01H,-790
03/3/2019 00H,-752
03/2/2019 23H,-756
03/2/2019 22H,-768
03/2/2019 21H,-764
03/2/2019 20H,-794
03/2/2019 19H,-785
03/2/2019 18H,-725
03/2/2019 17H,-680
03/2/2019 16H,-739
03/2/2019 15H,-738
03/2/2019 14H,-775
03/2/2019 13H,-793
03/2/2019 12H,-765
03/2/2019 11H,-783
03/2/2019 10H,-757
03/2/2019 09H,-766
03/2/2019 08H,-801
03/2/2019 07H,-787
03/2/2019 06H,-766
03/2/2019 05H,-779
03/2/2019 04H,-706
03/2/2019 03H,-816
03/2/2019 02H,-769
03/2/2019 01H,-794
03/2/2019 00H,-766
03/1/2019 23H,-764
03/1/2019 22H,-661
03/1/2019 21H,-635
03/1/2019 20H,-607
03/1/2019 19H,-606
03/1/2019 18H,-651
03/1/2019 17H,-654
03/1/2019 16H,-594
03/1/2019 15H,-721
03/1/2019 14H,-670
03/1/2019 13H,-716
03/1/2019 12H,-780
03/1/2019 11H,-835
03/1/2019 10H,-814
03/1/2019 09H,-782
03/1/2019 08H,-807
03/1/2019 07H,-805
03/1/2019 06H,-855
03/1/2019 05H,-1465
03/1/2019 04H,-1499
03/1/2019 03H,-1478
03/1/2019 02H,-1284
03/1/2019 01H,-1387
03/1/2019 00H,-1049
02/28/2019 23H,-1362
02/28/2019 22H,-1409
02/28/2019 21H,-1434
02/28/2019 20H,-1501
02/28/2019 19H,-1391
02/28/2019 18H,-1377
02/28/2019 17H,-1676
02/28/2019 16H,-1641
02/28/2019 15H,-1582
02/28/2019 14H,-1440
02/28/2019 13H,-1365
02/28/2019 12H,-1737
02/28/2019 11H,-1774
02/28/2019 10H,-1798
02/28/2019 09H,-1764
02/28/2019 08H,-1779
02/28/2019 07H,-1781
02/28/2019 06H,-1830
02/28/2019 05H,-1886
02/28/2019 04H,-1621
02/28/2019 03H,-1755
02/28/2019 02H,-1480
02/28/2019 01H,-1331
02/28/2019 00H,-1283
02/27/2019 23H,-1572
02/27/2019 22H,-1581
02/27/2019 21H,-1532
02/27/2019 20H,-1433
02/27/2019 19H,-1018
02/27/2019 18H,-912
02/27/2019 17H,-1265
02/27/2019 16H,-819
02/27/2019 15H,-687
02/27/2019 14H,-1460
02/27/2019 13H,-1738
02/27/2019 12H,-1732
02/27/2019 11H,-1671
02/27/2019 10H,-1737
02/27/2019 09H,-1757
02/27/2019 08H,-1780
02/27/2019 07H,-1772
02/27/2019 06H,-1790
02/27/2019 05H,-1798
02/27/2019 04H,-1665
02/27/2019 03H,-1779
02/27/2019 02H,-1806
02/27/2019 01H,-1738
02/27/2019 00H,-1580
02/26/2019 23H,-1740
02/26/2019 22H,-1739
02/26/2019 21H,-1589
02/26/2019 20H,-1329
02/26/2019 19H,-1319
02/26/2019 18H,-1309
02/26/2019 17H,-1360
02/26/2019 16H,-1638
02/26/2019 15H,-1604
02/26/2019 14H,-1668
02/26/2019 13H,-1676
02/26/2019 12H,-1589
02/26/2019 11H,-1762
02/26/2019 10H,-1698
02/26/2019 09H,-1550
02/26/2019 08H,-1607
02/26/2019 07H,-1628
02/26/2019 06H,-1527
02/26/2019 05H,-1652
02/26/2019 04H,-1472
